DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE
0L7A0E8Q24uSVqU6MjN8,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-01-30T19:15:00.000Z
0LAZVswKNPdnE1AHSuCm,LE FIVE Villette,played,captain,,48.9070122&2.3861459,2023-09-06T16:00:00.000Z
0LBNiGH2YSqSbL3SE5mC,"Plateau sportif Langevin, Gennevilliers",canceled,captain,ChIJufyQ7mpv5kcR-d-H3ZeTPb4,48.9278928&2.2874652,2024-02-01T17:45:00.000Z
0LFsWaDrJxXniI3yIMWn,LE FIVE Marville - La Courneuve,canceled,captain,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2023-12-05T18:30:00.000Z
0LMenhmAy2eeSQoGY0Hu,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-11-09T17:30:00.000Z
0LRYIG3AL5nnWe3NDPWv,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-01-05T20:30:00.000Z
0LnHJfPIlmH0teOqKYgF,Arena 5,published,captain,ChIJE8mb-Dow4EcRP3o5L88W8y4,49.5003798&0.1900191,2023-11-22T18:00:00.000Z
0LstH9T6AMp9jV7enEzy,LE FIVE Bezons,played,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190419&2.2117725,2023-10-21T15:30:00.000Z
0LwWI26pt1YMyIOJqXxN,FOOT INDOOR Marseille,published,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2023-11-26T09:00:00.000Z
0M4ZotExWwNQXEJ22juS,Play Soccer,published,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-09T15:30:00.000Z
0MAGs9cQMkZGCzta9YTk,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-01-07T09:30:00.000Z
0MBrM0e4FgGH5PIYUIKP,Top Ten,published,pro,,48.8729106&2.6840919,2023-09-02T19:30:00.000Z
0MRWOkErmYA9tJ35PTka,Aire multisports de la Miolane,published,captain,ChIJN1mrChanyRIRT-qqhW6tnC0,43.1877586&5.7114857,2023-09-20T14:00:00.000Z
0MSFpL2HoXOJIF7Vrv3p,UrbanSoccer Meudon,canceled,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2023-12-20T20:30:00.000Z
0MT8BFvZx0GcGLVHxKeT,Top Ten,published,pro,,48.8729106&2.6840919,2023-10-18T20:30:00.000Z
0MVet4rbUHaOX9sEF8hn,UrbanSoccer Meudon,played,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2024-01-22T18:45:00.000Z
0MbzlV6YSPNVqraFJB5k,LE PARK Complexe Multisports,draft,captain,ChIJdUHbID8O5kcRV5lQhiHTvhs,48.8337843&2.5728501,2023-11-12T19:30:00.000Z
0Meb70KBbabDJRIsELBz,FIVE ARENA MEAUX ,canceled,pro,,48.9539465&2.9154573,2023-11-10T16:00:00.000Z
0N5zXwsB3kQ610UAh5Op,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-11-18T12:00:00.000Z
0NAOko3NHgnOPZGqYraT,Complexe Sportif des Fillettes,published,captain,ChIJqcAr2YZu5kcRUTijKY5WfL0,48.899311&2.3641832,2023-12-18T19:45:00.000Z
0ND6MIYjs5vyuOw0Le9N,Le Street Foot en Salle,canceled,captain,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2023-09-20T18:00:00.000Z
0NO8GVhPIE2N1osK0Lme,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-17T16:30:00.000Z
0NYfjxth2KwFOLnpxABG,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-02-19T19:00:00.000Z
0O38kR5Mi7mhi6S1coAX,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-17T10:00:00.000Z
0O7dJHj6Voi6sBd00jdr,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-10-19T17:00:00.000Z
0O95NKsQFCihUV1u30l0,Sun Set Soccer,played,captain,ChIJ-2jOt33D9EcRLZL2mS5Gvz4,45.6768927&4.9409477,2023-11-26T14:00:00.000Z
0OFTbq6wIWn5YJYeLlBn,Top Ten,published,pro,,48.8729106&2.6840919,2023-11-21T11:00:00.000Z
0OQ26cN8RTzXFMCv58Zq,Top Ten,played,pro,,48.8729106&2.6840919,2024-01-01T16:00:00.000Z
0OkRciu2jal5zhk3hCkU,Top Ten,played,pro,,48.8729106&2.6840919,2023-10-25T15:00:00.000Z
0OlOPEJRnUdYXTQMDQ2H,UrbanSoccer Orsay,canceled,captain,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2023-10-19T20:30:00.000Z
0Ozcn0nIdUObt8RVJ6jT,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-10-09T18:00:00.000Z
0P2Eel4rhCeAuUUhmfRW,LE FIVE Paris 13,played,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-12-27T16:00:00.000Z
0P9kWi8y8xo80RVN1rHj,Complexe Sportif Charles Grimaud,played,captain,ChIJodsyOg9p5kcRRi_hYN-Q1y8,48.9713714&2.3446416,2024-01-15T19:00:00.000Z
0PHmHEHaJalzeBD4hwIK,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-03-23T13:00:00.000Z
0PJK3jzjGNjHPxMgDrrZ,GOPARK INTERIEUR - Paintball et trampolines parc,canceled,captain,ChIJ2cJmdhf15kcRQ4mUOxIVzd0,49.045624&2.0799886,2024-02-11T18:30:00.000Z
0PNGbFkVg3gtEU3dZu7S,LE FIVE Bobigny,published,pro,,48.901553&2.4313304,2023-10-31T17:00:00.000Z
0PaWAFjxQ7RVrbynYkne,UrbanSoccer - Marne-La-Vallée,canceled,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-12-14T17:30:00.000Z
0PqNmhh5wpiWPZwFbrPo,Speed Soccer Five,published,pro,ChIJ2xTNglV25kcR3UDi4AXGfDU,48.7360598&2.315058,2024-02-20T17:30:00.000Z
0PrSlgTmvFrmB43bzTzE,UrbanSoccer - Toulouse Sept Deniers,canceled,captain,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-10-21T15:00:00.000Z
0PylBbEAHK6ZyNZZW1LA,Classico Foot,draft,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-10-23T17:30:00.000Z
0Q3piFDgbJsWkuxDQXlh,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-03-31T12:00:00.000Z
0QLukfNscTO1hY7aIJJO,Stade Municipal Jean Moulin,canceled,captain,ChIJP5MB0cNk5kcRvZj7bywBnyQ,48.8766081&2.2140757,2023-10-08T06:00:00.000Z
0QPy4fZVasqyLjCR8e5P,LE FIVE Paris 13,published,pro,,48.8181615&2.3658793,2024-03-17T11:00:00.000Z
0QeiBUMrHZqM2opSgqF6,LE FIVE Montreuil,published,pro,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613036&2.4653095,2024-03-07T16:00:00.000Z
0QfeJBS0C09sElzOHmKG,LE FIVE Bezons,played,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-01-23T17:30:00.000Z
0Qo5xIsYB05vyzzLbtts,UrbanSoccer - Toulouse Sept Deniers,canceled,captain,,43.6321552&1.411696,2023-12-10T19:00:00.000Z
0QrB3juYBpZ8t4Xe8ffo,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-02-21T19:00:00.000Z
0QvkvdIx6EyhFZqucZ8F,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-01-31T17:00:00.000Z
0R6ykJlcQP9LJycaYGf2,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-29T19:00:00.000Z
0R7FuYzZBOq6l8PslAgF,LE FIVE Morangis,canceled,captain,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,2024-01-19T17:00:00.000Z
0R9WnbnrIxmSr8mhoZON,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-12-28T11:00:00.000Z
0RFUN2nGaUKa5sQGNo3V,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-11T10:30:00.000Z
0RJs8s5SV7FAfJWZbI7y,LE FIVE Montreuil,published,captain,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613034&2.4653099,2023-11-13T11:30:00.000Z
0RXCyOMcX0JrtpncgTCJ,UrbanSoccer - Puteaux,played,captain,,48.8836397&2.2312283,2023-09-08T18:00:00.000Z
0Rd4YadDKF7zUgmPDbMb,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-11T16:00:00.000Z
0RwKdLibb5HKVAkbdVNE,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-11-30T21:30:00.000Z
0S6hgvb7BFhxujwS53TM,Urban Football Meudon,played,captain,ChIJFeLBC2N75kcRyM1mlEZ3HjM,48.7983594&2.2102561,2024-02-08T19:00:00.000Z
0S9KityfCvtncFgprSly,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-10-03T17:00:00.000Z
0SB7PFqoQaQKPKM07D9n,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-04T16:00:00.000Z
0SMPCKK0zrLzybSHx1og,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-10-13T19:30:00.000Z
0SSQnHnUgPoJKALa168B,LE FIVE Paris 18,published,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-30T10:00:00.000Z
0STJwAwEjMeNZSPuJJum,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2023-09-26T11:00:00.000Z
0SWOAQcuTuZgvPrU7i0Q,Terre 2 Foot,published,captain,ChIJK9S0wlOj4EcRx17lcyjFr0c,49.9048022&1.1127586,2023-12-02T19:00:00.000Z
0SdIsxxRS9znubcVvlJi,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-09T16:30:00.000Z
0SmuLKeW8AcB6YbWCJyt,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-20T19:15:00.000Z
0SzI6KX7dqouPz656z0V,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-26T19:00:00.000Z
0SzYphrqogHl2qLZmUmy,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-01-17T09:00:00.000Z
0T2kdAuJo018LI3ai2s6,UrbanSoccer - Toulouse Montaudran,canceled,captain,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2023-11-13T21:00:00.000Z
0T93uMSer5Ein2jelq8r,Urban Football Meudon,canceled,captain,ChIJFeLBC2N75kcRyM1mlEZ3HjM,48.7983594&2.2102561,2023-11-22T19:30:00.000Z
0TDWkUqLZxfzL5x2V2aS,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-08T16:15:00.000Z
0TENzMGiBauBulW0Hk9O,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-09-23T10:30:00.000Z
0TLf0NvUvOfnqV34xMY1,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-01-15T18:30:00.000Z
0TOwJ8wVrwGLOP7j8VI2,LE FIVE Montreuil,played,captain,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8607303&2.4650432,2024-01-18T21:00:00.000Z
0TdCeadPFA5x8OJNPjps,LE FIVE Créteil,published,pro,,48.7643086&2.4706522,2023-12-05T16:00:00.000Z
0Tiv2PP4vxN4NmCeyRuF,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-02-11T19:00:00.000Z
0TjsldOGOcpoZcnpIVOZ,Top Ten,canceled,captain,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-12-22T18:00:00.000Z
0Tt2LUD4ZEHSZ6eiq4MZ,LE FIVE Paris 13,played,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-11-15T17:00:00.000Z
0UAf4LmDrxu0dLtYA2BG,LE FIVE Paris 13,published,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-12-04T19:00:00.000Z
0UGZ5tLu55GiUOSOALjk,Foot POWER 5,canceled,captain,,48.960066&2.2061913,2023-09-11T16:00:00.000Z
0UIIby8TEX7QPd5EZDdB,LE FIVE Créteil,played,captain,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2023-12-03T17:30:00.000Z
0ULnAtpryryFmHVMZKW7,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-05T18:30:00.000Z
0UZOrCXw053HBQUzYrcr,MONCLUB 2.0,played,captain,ChIJv9owGLm-yRIRfuDnd3G6nR4,43.2895156&5.4611522,2023-11-08T18:30:00.000Z
0Uhs8MZPRWu5Or3UHBZg,Stade Lilian Thuram,played,captain,,48.933705&2.2828141,2023-09-17T08:00:00.000Z
0Un74d6ekdbiVCho420T,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-29T19:30:00.000Z
0V1ok2mrX1x96DErQCG2,Top Ten,played,pro,,48.8729106&2.6840919,2023-11-17T16:00:00.000Z
0V7Fk6qTG5nU0HgYi9Wz,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-11-08T16:00:00.000Z
0VXJHBo6jrGlwYNWjykp,LE FIVE Bobigny,published,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-01-11T18:00:00.000Z
0ViuZ4aOzM1rAc2hfSBN,Sun Set Soccer,played,captain,ChIJ-2jOt33D9EcRLZL2mS5Gvz4,45.6768927&4.9409477,2023-11-05T18:00:00.000Z
0W292zyBIA9SSJwdz6kD,Parc Sainte Barbe,canceled,captain,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2023-11-25T23:00:00.000Z
0WCv1tt7V1hOzdfrUgzn,UrbanSoccer - Asnières,canceled,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-02-11T12:00:00.000Z
0WGBSjrVI8upUgL9tpsA,LE FIVE Champigny,canceled,captain,ChIJsXi1PLYN5kcRTVVDuczgS2s,48.8194084&2.5251846,2023-09-27T20:30:00.000Z
0WQXpajatuBFoqQybR27,LE FIVE Bobigny,draft,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-01-20T22:00:00.000Z
0Wb2qhtKIptiUBg1HEpV,UrbanSoccer Evry,played,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-01-09T19:00:00.000Z
0Whv6M8QNPSlkJ8vAwKs,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-05T10:00:00.000Z
0WiYEjkqujylpHvy2PBr,LE FIVE Villette,published,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-01-04T17:00:00.000Z
0WkLFSJsOZ3q6nJlDZhe,Play Soccer,played,captain,,43.5512023&1.4098927,2023-09-14T17:00:00.000Z
0Wm8u4RZAjFBu27NUblb,LE FIVE Bezons,canceled,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2023-11-21T20:30:00.000Z
0WnjH4PFfOns6gKlcBQb,Sport dans la Ville Rhône-Alpes,played,captain,ChIJoUEDcmvr9EcRILCz6hDCQ2o,45.7811703&4.8081568,2024-01-31T19:30:00.000Z
0Wnq35Q1chDVk9jgWdd8,Urban Soccer Meudon Annexe,canceled,captain,ChIJ6z8V1Kd75kcR4NDsJnSPzxE,48.79926589999999&2.2100481,2023-12-27T19:30:00.000Z
0X5H0n3jgVqK8IjsqIde,Cité des Sports,played,captain,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2023-10-05T16:30:00.000Z
0X5xqo7HA3jkKN17I2w6,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-12-27T16:30:00.000Z
0X7Mn9Iz6FIVWgoFdMn3,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-12-10T09:00:00.000Z
0XEZUS1WC7TBD3BB9pKg,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-09-27T19:30:00.000Z
0XJ5Ua8xevSITcMJ2IVy,Play Soccer,canceled,captain,,43.5512023&1.4098927,2023-09-11T17:00:00.000Z
0XQL0khF1O173EyZlfJ0,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-01-24T11:00:00.000Z
0XRKr6UyVtcQadQXKj5S,LE FIVE Paris 18,played,pro,,48.8978522&2.3700234,2024-01-13T21:30:00.000Z
0XczZcXh9PeZTihx0ehT,UrbanSoccer Evry,published,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-02-18T18:30:00.000Z
0Xf7PcZnukBreom6mND2,UrbanSoccer - Lille Lezennes,played,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-24T20:45:00.000Z
0XqEZoG91ekYLC3ky2fy,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-09-08T10:00:00.000Z
0XrOgz64N2mDOp3mUyPM,Parc de Choisy,played,captain,ChIJ7RWNzpZ05kcRTkknDj8Df-I,48.7664003&2.4305572,2023-11-20T19:00:00.000Z
0XzpRxrCVHLXd8LBcYHw,F5 Foot Five,played,captain,,45.7857911&4.905926399999999,2023-09-01T18:00:00.000Z
0Y0PTeyX99RojpgeotDU,Garden Soccer,canceled,captain,ChIJB1Epk28EyRIRXiphlsMqnOU,43.1142128&5.8451366,2023-10-15T10:00:00.000Z
0Y10sym3IHRy3JrEWRbq,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-25T19:30:00.000Z
0Y1IdBmNqCkIPmwkpJQY,LE FIVE Paris 18,played,captain,,48.8978522&2.3700234,2023-09-11T17:15:00.000Z
0Y4MAnMKpb2MsBv7aFa3,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-12-14T20:30:00.000Z
0Y7XyxYAx1kpcB7rYgR5,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-09-22T17:00:00.000Z
0Y86Et8D1aJpEOerS72N,Futsal,played,captain,ChIJW2Aqm4nXwkcRlCVWc3BBA7g,50.6160524&3.100639,2023-10-13T17:00:00.000Z
0YAo2lM8njK7g4JMbCCh,Kinshasa - Test,published,pro,,-4.3032527&15.310528,2024-03-19T04:00:00.000Z
0YfUKRJBjfyOiGJRCmc0,Stade Suzanne Lenglen,published,captain,,48.83101689999999&2.272363,2024-01-15T09:45:00.000Z
0YhImWeaD5TbTEMxXmVF,UrbanSoccer - Lyon Parilly,draft,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2023-09-19T18:15:00.000Z
0YlTgZPQDDbAcK8yyKbV,Stade Lilian Thuram,played,captain,ChIJy0-vXf9l5kcRH4WAmpihUQE,48.933705&2.2828141,2023-12-10T08:10:00.000Z
0Z0djJCLO8Vf869YbDqd,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-12-15T18:00:00.000Z
0ZwPPnskYpYPPsPSThcG,Terrain De Foot Du Cosec,published,captain,ChIJNbIS2c5X9UcRm8Ba8bWzFPc,44.9525197&4.9079074,2023-09-21T12:00:00.000Z
0ZxVSzvbALAnRpOXYdVl,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-25T11:00:00.000Z
0a1szmbOSFcPsyt6GwUr,Monclub Futbol,published,pro,,43.4299152&5.4001974,2023-09-08T19:30:00.000Z
0aBXG1eEuwAxQNFnAhIy,UrbanSoccer Guyancourt,canceled,captain,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2023-10-21T17:00:00.000Z
0aETxxfyPkkjoQth2Myc,LE FIVE Paris 18,published,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-04T09:00:00.000Z
0aGkdiKICz3dsASJv0Wv,UrbanSoccer Orsay,played,captain,,48.70829&2.17794,2023-09-03T15:00:00.000Z
0aLlbxtRmW8OUJROvm6f,LE FIVE Paris 13,played,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-01-21T09:00:00.000Z
0aQuGeAaa0d0Vjj5oWYJ,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-12-03T13:30:00.000Z
0aT3loI84WziGD9BTbqE,LE FIVE Bezons,played,pro,,48.91909&2.2093051,2024-02-05T17:00:00.000Z
0aXf2kaLi36lVvu1GHqG,Monclub Futbol,canceled,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-12-19T19:00:00.000Z
0aZqsZ5eNTs2PsEfW0PE,UrbanSoccer - Lille Bondues,canceled,captain,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-10-09T16:45:00.000Z
0aeAdOdSOiquPCDDzBYw,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-12T19:00:00.000Z
0akLyHgM7hrMyQ3MPCvP,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-15T18:45:00.000Z
0aptS4LuwoH5v3AzCWbc,Centre Sportif Lionel Terray,played,captain,ChIJo7Jtup935kcRUd9lcEtEKzc,48.7349914&2.287439,2024-02-11T07:00:00.000Z
0azaRI7VuuDc9PY4XDZW,We Are Sports,played,captain,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2023-10-22T16:00:00.000Z
0bFlHZHkqiOgTYQoqRhe,F5 Foot Five,played,captain,ChIJjUbM5G7A9EcRW3mlkrhyXxY,45.7857911&4.905926399999999,2024-01-12T18:00:00.000Z
0ba5xAh7Kmgs8gQOrIPh,UrbanSoccer - Saint Etienne,published,captain,ChIJ6xFIgPWr9UcRxo6t2gZwcZM,45.4615409&4.3921188,2023-10-11T16:45:00.000Z
0bcQSFBFC6mJ9qgQnS69,UrbanSoccer - Porte d'Aubervilliers,played,captain,,48.9074912&2.3746518,2023-09-10T07:30:00.000Z
0bhc1tvHOG3tcFwhPlf0,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-02-11T19:30:00.000Z
0bpwuZuOBILAOaOn2DvM,UrbanSoccer Evry,played,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-01-31T18:00:00.000Z
0c9pa88LhFPCV4dAnRDv,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-29T16:30:00.000Z
0cOvmQXmbSJqQQ9ptrWv,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-12-10T18:45:00.000Z
0cRZ8iBWG4yROk4K3EWt,Stade Makowski,played,captain,ChIJvShnxJpt5kcRwdqlaq1s3E0,48.9090365&2.436058,2024-01-28T09:00:00.000Z
0cUyhiFtWcsItBnLCvYB,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,,48.9074912&2.3746518,2023-09-13T10:00:00.000Z
0ccgkhlvWRRPVOvmghXU,Game 13 foot indoor,played,captain,,43.41258939999999&5.366617,2023-09-10T17:00:00.000Z
0ciD2aIiRFhY0TH5JBOx,Evolution Football,played,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2024-01-30T18:30:00.000Z
0cmwP6dLr9G2XyAVPy4Y,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-10-05T17:30:00.000Z
0dNkBFCVb7TeMnDb0VJ6,LE FIVE Créteil,played,pro,,48.7643086&2.4706522,2023-11-05T11:00:00.000Z
0dby59Cp92n77R4EPfhW,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-11-12T20:30:00.000Z
0dc0olYSkXmqi25jaUMd,UrbanSoccer - Quai d'Ivry,draft,captain,,48.8199836&2.3936285,2023-08-14T18:00:00.000Z
0dlj0X1cAbi1Se29OfrY,Terrain de football extérieur,played,captain,ChIJ05tyRmlt5kcRMz1mc81GAoY,48.8578959&2.4479048,2024-02-10T10:00:00.000Z
0dmJ7Kmz5FfnjCTN7qeL,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-02-24T09:30:00.000Z
0dzzFdIdIg2acN8echjB,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-11-24T09:00:00.000Z
0e5FG66pAapSNde6kt5z,Speed Soccer Five,published,pro,ChIJ2xTNglV25kcR3UDi4AXGfDU,48.7360598&2.315058,2024-03-13T17:00:00.000Z
0e7Tf1VYqgW2jAB9FQqg,UrbanSoccer - Lille Lezennes,played,captain,,50.6169533&3.0995426,2023-09-14T17:00:00.000Z
0eZzVPdJRY6v030qsLJo,Cité des Sports,canceled,captain,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2023-12-08T17:15:00.000Z
0emcZI3NOyUlmwNEftFc,LE FIVE Paris 17,published,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-01-14T17:00:00.000Z
0erCehmdmXnQsJEVNDzO,Centre Sportif Jules Noël,published,captain,ChIJWZM9NFJw5kcRDJY_s1u1Er4,48.8241549&2.3145477,2024-01-26T17:00:00.000Z
