REPEATER_ID,ADDRESS,CENTRE,DURATION,EXPECTED_TIME,FIRST_OCCURRENCE,LOCATION_LATITUDE,LOCATION_LONGITUDE,MAX_PLAYERS,ORGANIZER,PLACE_ID,PRICE,STATUS,TIME,TIME_ZONE,WEEKDAY
0J1keAN3JDLwpNReEQok,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,60,12:00,2023-08-29T13:34:28.331Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,7,published,2023-08-29T10:00:00.000Z,Europe/Paris,1
0SdGd3FqYYQtOdLJ9sUZ,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,12:00,2023-11-08T09:40:00.410Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2023-11-08T11:00:00.000Z,Europe/Paris,5
0fK2JjF5NMdFHWVs9Scx,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,17:30,2023-08-29T13:40:27.586Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,10,published,2023-08-29T15:30:00.000Z,Europe/Paris,4
0oulmGt3OaKRTFDdQIUM,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,22:00,2023-08-29T13:45:21.328Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T20:00:00.000Z,Europe/Paris,6
1Kfru6y25JHPDJ6tC0EL,"187 Rte de Saint-Leu, 93800 Épinay-sur-Seine, France",FOOT IN FIVE - ÉPINAY-SUR-SEINE,90,19:30,2023-09-19T08:19:37.300Z,48.9552257,2.3328346,10,fSh9muNltcVTK0WIVstxyAAnx7V2,ChIJoUR0syFp5kcRUlStnwluaYY,15,canceled,2023-09-19T17:30:00.000Z,Europe/Paris,1
1PJUAdVET6Y4Ve8m6ZhD,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,16:00,2023-08-29T13:39:19.589Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,8,published,2023-10-04T14:00:00.000Z,Europe/Paris,5
1WMbfe7mzQ2jAkrHAJVi,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,19:00,2023-08-29T13:41:48.948Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T17:00:00.000Z,Europe/Paris,2
1cNJOcObpku0WSq7kWGX,"200 Chau. Jules César, 95250 Beauchamp, France",Le Street Foot en Salle,120,15:00,2024-02-11T22:19:33.207Z,49.0164435,2.181307,10,bsRK7e37BkUbETMq0Tg3lbm8Fao2,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,10,published,2024-02-11T14:00:00.000Z,Europe/Paris,1
1gaUwjAHOfFN7Xzh4P57,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,15:00,2024-02-06T12:06:51.860Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,7,published,2024-02-06T14:00:00.000Z,Europe/Paris,3
1yi6RYB0UVxfOfctWSE2,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,18:00,2023-09-12T06:22:03.141Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,5,canceled,2023-09-12T16:00:00.000Z,Europe/Paris,2
2NebrXulYQCpWcfry50p,"139 Rue François Mauriac, 13010 Marseille, France",STADIUM FOOT 5 VILLAGE,60,18:00,2024-03-04T15:25:50.011Z,43.269413,5.4260321,10,fnjdH1TDJDcBVFnZjcSuXiImF7p2,ChIJbbOWFtC4yRIR0WXVerbWmnE,10,published,2024-03-04T17:00:00.000Z,Europe/Paris,3
2PvrrZxfdiBlhoDFheFg,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,17:00,2023-11-06T14:08:06.635Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2023-11-06T16:00:00.000Z,Europe/Paris,5
2j2HKVaIqkDBHIxYYgDW,"9 Av. de la Prte de Choisy, 75013 Paris, France",LE FIVE Paris 13,60,23:00,2023-09-02T11:42:26.926Z,48.8181615,2.3658793,10,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,10,published,2023-09-02T21:00:00.000Z,Europe/Paris,3
2xut1HzfNlyzTCKJUpy0,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,90,17:30,2023-11-22T20:15:48.543Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,11.5,published,2023-11-22T16:30:00.000Z,Europe/Paris,3
35HKzkjQhKdiylEv16gn,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,19:00,2024-02-06T12:18:12.166Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T18:00:00.000Z,Europe/Paris,5
35dagHmoPn2NRmzjZemJ,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,17:00,2024-02-06T12:17:58.166Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,7,published,2024-02-06T16:00:00.000Z,Europe/Paris,5
3BTt6kpYOUUJY5jb79PL,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,60,17:30,2024-03-07T17:41:59.051Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,10,published,2024-03-07T16:30:00.000Z,Europe/Paris,1
3EHBieER4FyY3Kl1JQze,"Kinshasa, République démocratique du Congo",Kinshasa - Test,60,05:00,2024-02-13T11:34:05.694Z,-4.3032527,15.310528,10,zCvsukfMuuffsuPpSTQwb7MusMD2,ChIJi2oG_jAxahoRjTdSH05-ixY,12,published,2024-02-13T04:00:00.000Z,Europe/Paris,2
3IG2KZCSZkfWOjwFmT6p,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,23:00,2024-02-06T12:16:37.916Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T22:00:00.000Z,Europe/Paris,4
3lg5Q2i9jIMKiSSGlJLs,"215 Rue d'Aubervilliers, 75018 Paris, France",LE FIVE Paris 18,90,22:30,2023-11-24T08:13:37.890Z,48.8978522,2.3700234,10,UQf33jQhVZhle917nO0h7D5qclV2,ChIJpVT4_n1u5kcRzji6FdTBXXo,10,published,2023-11-24T21:30:00.000Z,Europe/Paris,6
3piUCMZXMG3Q0xcixBhr,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,12:00,2023-09-24T07:14:30.773Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,10,canceled,2023-09-24T10:00:00.000Z,Europe/Paris,7
4JAB0OaPIp1fI4fgROEJ,"26 Rue Hélène et François Missoffe, 75017 Paris, France",LE FIVE Paris 17,60,17:00,2023-09-07T12:16:59.453Z,48.900032,2.3213449,10,V6mqbc9C8FNa1RQlUupjeoqOsZL2,ChIJ7eI8sFNv5kcR5xy52Wc57NU,5,published,2023-09-07T15:00:00.000Z,Europe/Paris,5
4LDFcLcOgVbk4o35VTdO,"10 Rue Henri de France, 95870 Bezons",LE FIVE Bezons,60,18:00,2023-09-05T16:05:10.927Z,48.91909,2.2093051,10,U3MriTZbPbTUEsU6RtRuHxDMKvg2,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,7,published,2023-10-29T17:00:00.000Z,Europe/Paris,4
4PromBBjXrtEUGjTZYdy,"304 Av. du Pylône, 06600 Antibes, France",Stadium Antibes,60,12:30,2024-03-05T12:15:40.638Z,43.6121609,7.122323,10,w5VZiCXqSxQ40riMnKYLO11xmeJ2,ChIJSSGxg-PUzRIRblID9ACQndc,7,published,2024-03-05T11:30:00.000Z,Europe/Paris,3
4Ssn1mZjDkm2ruvemvVx,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,19:30,2023-09-11T19:32:20.796Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,7,canceled,2023-09-11T17:30:00.000Z,Europe/Paris,2
4eq3tYIQz2xJL33F2mqL,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,23:00,2023-11-06T14:09:06.726Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,16.5,published,2023-11-06T22:00:00.000Z,Europe/Paris,3
4yPAWVut5NpolLK26zvP,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,18:00,2024-02-06T12:18:04.730Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T17:00:00.000Z,Europe/Paris,5
59YWh8Fxsl5d8FEKEjXi,"10 Rue Henri de France, 95870 Bezons",LE FIVE Bezons,60,18:00,2023-09-12T11:49:12.874Z,48.91909,2.2093051,10,U3MriTZbPbTUEsU6RtRuHxDMKvg2,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,7,published,2023-11-01T17:00:00.000Z,Europe/Paris,2
5APT5HBCs2qDa61Mv7hR,"17 Rue Marcelin Berthelot, 92160 Antony, France",Speed Soccer Five,90,18:00,2024-02-09T17:11:15.442Z,48.7360598,2.315058,10,MkTJljXziPXBdRdijccndMLBNCC3,ChIJ2xTNglV25kcR3UDi4AXGfDU,13,published,2024-02-09T17:00:00.000Z,Europe/Paris,3
5MZKJf1U9kOvJykA2OUW,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,60,17:00,2024-03-07T17:40:00.290Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,8,published,2024-03-07T16:00:00.000Z,Europe/Paris,2
5QEdHWAAufnozI2dpQKr,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,14:00,2023-08-29T13:46:27.616Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,12,published,2023-08-29T12:00:00.000Z,Europe/Paris,6
5Y71JTOLzsCGcysxYMpl,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,14:00,2024-02-06T12:23:43.699Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T13:00:00.000Z,Europe/Paris,7
5fQDQQmp9FnEYZtkIo1q,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,17:30,2023-08-29T13:39:41.779Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,10,published,2023-08-29T15:30:00.000Z,Europe/Paris,1
626UUzeYQSGl3UNg7EXn,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,90,18:30,2023-11-22T20:28:11.979Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,15,published,2023-11-22T17:30:00.000Z,Europe/Paris,6
6NCEo7OTiFmk1Td9QLO3,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,15:00,2023-08-29T13:36:25.791Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,8,published,2023-10-04T13:00:00.000Z,Europe/Paris,3
6jujGSmCbdSfWdtgizcq,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,12:00,2023-11-08T09:39:30.291Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2023-11-08T11:00:00.000Z,Europe/Paris,2
6rP0joP8NWiKzn6Yp7Nl,"9 Av. de la Prte de Choisy, 75013 Paris, France",LE FIVE Paris 13,60,23:00,2023-09-02T11:42:13.191Z,48.8181615,2.3658793,10,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,10,published,2023-09-02T21:00:00.000Z,Europe/Paris,2
6x9X9iBzZG1eQpruHUKk,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,17:00,2023-11-06T14:00:15.932Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,5,published,2023-11-06T16:00:00.000Z,Europe/Paris,1
721wN8Sr0fKZGzEYDQxD,"139 Rue François Mauriac, 13010 Marseille, France",STADIUM FOOT 5 VILLAGE,60,18:00,2024-03-04T15:25:18.079Z,43.269413,5.4260321,10,fnjdH1TDJDcBVFnZjcSuXiImF7p2,ChIJbbOWFtC4yRIR0WXVerbWmnE,10,published,2024-03-04T17:00:00.000Z,Europe/Paris,2
75I0NezPENArNbRzGpvy,In the middle of nowhere,Testing Purposes,60,20:15,2024-01-17T12:26:01.612Z,67.461524,-152.801377,10,f2LrY7SAV3U1V9tUVAZfiMxA3uu1,ChIJIcEOcgsyyIcRdcrrXxtVdGg,12,published,2024-01-17T19:15:00.000Z,Europe/Paris,4
7i5undsCkfQASrbUSmcU,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,23:00,2024-02-06T12:07:58.893Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T22:00:00.000Z,Europe/Paris,3
7sTflRaanjBzStsEqLVw,"113 Rue de Curembourg, 45400 Fleury-les-Aubrais, France",LE FIVE Orléans Fleury,60,22:30,2024-03-06T11:43:37.333Z,47.9415754,1.9358176,10,aK807pAjR0fYf1xp6STGgehCREy2,ChIJsYfwe3n75EcRnjpH9sw356Q,9.5,published,2024-03-06T21:30:00.000Z,heure normale d’Europe centrale,3
8Ecbi9wWavaQwWvKJvrq,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,90,19:00,2023-08-29T13:43:20.011Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,15,published,2023-08-29T17:00:00.000Z,Europe/Paris,5
8MfalimDv0iiTuCkylT2,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,60,23:00,2023-11-22T20:16:11.926Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,8,published,2023-11-22T22:00:00.000Z,Europe/Paris,3
95fQeTKwzBUPeHl808OE,"113 Rue de Curembourg, 45400 Fleury-les-Aubrais, France",LE FIVE Orléans Fleury,60,15:00,2024-03-06T11:37:04.602Z,47.9415754,1.9358176,10,aK807pAjR0fYf1xp6STGgehCREy2,ChIJsYfwe3n75EcRnjpH9sw356Q,6,published,2024-03-06T14:00:00.000Z,heure normale d’Europe centrale,4
9IWjwzrTGSqlwEaAZRzl,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,60,12:00,2023-11-22T20:09:47.916Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,7,published,2023-11-22T11:00:00.000Z,Europe/Paris,1
9xjUf8UcoLW0BAEapImM,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,23:00,2023-11-06T14:08:35.902Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,16.5,published,2023-11-06T22:00:00.000Z,Europe/Paris,1
AkMsJnlxogdIv43thr2l,"36 Rue des Pommiers, 95240 Cormeilles-en-Parisis, France",Foot POWER 5,90,22:30,2023-09-13T21:15:34.534Z,48.960066,2.2061913,10,sss3dYi6nzWd7rEjwcQ30LGKudj1,ChIJuTCIFshm5kcRBtEQJ76dAzc,7,canceled,2023-09-13T20:30:00.000Z,Europe/Paris,4
AthxN4W4CZ3rReJQg6bj,"156 Rue de la Nouvelle France, 93100 Montreuil, France",LE FIVE Montreuil,120,22:00,2023-11-22T20:28:29.853Z,48.8613036,2.4653095,10,u9uC1vjdcdQ3UqNxI0SiFxor0m43,ChIJJdTQjr0T5kcRZmGxtIJVy44,20,published,2023-11-22T21:00:00.000Z,Europe/Paris,6
B63uvv9pF1wZ2wDP5ZCP,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,60,12:00,2023-08-29T13:35:00.294Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,7,published,2023-08-29T10:00:00.000Z,Europe/Paris,3
B7D0jZLpU7E7oXW8ptf6,"215 Rue d'Aubervilliers, 75018 Paris, France",LE FIVE Paris 18,90,22:20,2023-08-30T05:41:18.224Z,48.8978522,2.3700234,10,UQf33jQhVZhle917nO0h7D5qclV2,ChIJpVT4_n1u5kcRzji6FdTBXXo,10,published,2023-08-30T20:20:00.000Z,Europe/Paris,1
BLqLB951NVabl6vbkHEu,"Zone Europarc, 1 Rue le Corbusier, 94000 Créteil, France",LE FIVE Créteil,60,17:00,2023-09-05T13:04:02.753Z,48.7643086,2.4706522,10,ZmXMWx7aTdPoPkkGOWa2HIQVblq2,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,7,published,2023-09-05T15:00:00.000Z,Europe/Paris,3
BPg9WUyeq7GZXSrTJaca,"139 Rue François Mauriac, 13010 Marseille, France",STADIUM FOOT 5 VILLAGE,60,12:00,2024-03-04T15:26:07.057Z,43.269413,5.4260321,10,fnjdH1TDJDcBVFnZjcSuXiImF7p2,ChIJbbOWFtC4yRIR0WXVerbWmnE,10,published,2024-03-04T11:00:00.000Z,Europe/Paris,3
BRyZRQqu4XSGvNin0xGm,"44 Av. Vaucanson, 93370 Montfermeil, France",Footbox,60,21:00,2024-02-06T12:07:39.876Z,48.9022789,2.582647,10,QI89VPazyLhBVnWH871jk4BUEZI3,ChIJY-WkusIR5kcR-tEad3UtaSQ,10,published,2024-02-06T20:00:00.000Z,Europe/Paris,3
BvK6bDLDLDT0RCXbTNpf,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,16:30,2024-01-18T21:15:29.940Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,15,published,2024-01-18T15:30:00.000Z,Europe/Paris,6
CJavdCbFO94YAHqttMWV,"ZI SENIA, 2 Rue du Courson, 94320 Thiais, France",Stadium Thiais,60,12:00,2023-08-29T13:35:19.010Z,48.7511024,2.3713455,10,psf3NmXEPwdCltHKJC7VuvJocrF3,ChIJ64X9jzx05kcRsHvSfOv6UcA,7,published,2023-08-29T10:00:00.000Z,Europe/Paris,4
CWZONaPgPgfJDwaaXh9R,"10 Rue Henri de France, 95870 Bezons",LE FIVE Bezons,90,17:30,2023-09-05T16:05:29.014Z,48.91909,2.2093051,10,U3MriTZbPbTUEsU6RtRuHxDMKvg2,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,10.5,published,2023-12-18T16:30:00.000Z,Europe/Paris,5
CagOdhZZixnrr7mMs0Zc,"41-51 Rue Jacquard, 77400 Lagny-sur-Marne, France",Top Ten,90,22:30,2023-11-06T14:11:27.872Z,48.8729106,2.6840919,10,i27253AGxOfXgYJK72sBnvUGuMk2,ChIJfXprBx4b5kcRmhe-5pLZUek,16.5,published,2024-01-10T21:30:00.000Z,Europe/Paris,3
