DOC_ID,CENTRE,STATUS,PLACE_ID,LOCATION,DATE
lneZJYQ5tq4xaWM7UH1i,Complexe Sportif Marcel Cerdan,canceled,ChIJMUx84OsU5kcRF09NrqkprB0,48.9588502&2.4927059,2023-10-25T13:00:00.000Z
lnrFl4BxCu5aaXFQh0Ai,Monclub Futbol,played,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-11-21T18:00:00.000Z
lo04mslYK169tOScL1xF,UrbanSoccer - Quai d'Ivry,canceled,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2023-11-27T19:30:00.000Z
loImEa9C3TLDxXO03qWN,LE FIVE Créteil,published,,48.7643086&2.4706522,2023-09-23T13:30:00.000Z
loZLRZ50XX2eNV3CCAIp,Foot POWER 5,canceled,,48.960066&2.2061913,2024-02-13T17:00:00.000Z
lodWyZceOKAhT0u805va,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-08T21:30:00.000Z
loh0YywdIBDO1Uv3Aqz4,Play Soccer,canceled,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-09T18:00:00.000Z
lom3H34ikMZAZ1npK71b,LE FIVE Morangis,played,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,2023-10-19T09:00:00.000Z
lomrOLr5DzmDB2sbiyYN,LE FIVE Paris 18,published,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-14T21:30:00.000Z
loyFVH480N6Qs7coZBpd,Centre Sportif Château des Rentiers,published,ChIJO5fggYlx5kcRxxoWyklqufI,48.830473&2.3623587,2023-10-26T15:30:00.000Z
lpT9VjskWlO284U4fV2X,Parc Interdépartemental des Sports du Tremblay,played,ChIJBVkfrQ4N5kcRGi-XnNQN_yo,48.8281085&2.491365,2023-10-14T09:00:00.000Z
lpUjUKYX3Ri1OMrH1tJP,UrbanSoccer - Toulouse Sept Deniers,played,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-12-23T17:15:00.000Z
lppjXjzDzlugflbmyOan,Game 13 foot indoor,played,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2023-11-28T18:00:00.000Z
lpy7CNi41YnUj2ohx9P0,Stade Municipal Marcel Calmes,canceled,ChIJC_qK2CjIrhIRowoOHPBnvOk,43.4718791&1.3349558,2024-01-23T11:15:00.000Z
lq4Tsoqa3VcVZA4bochq,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-12-29T19:00:00.000Z
lq9BsSMVhaKcpGBxULu2,Foot 130,canceled,ChIJVVUlxYxx5kcRUXKdWe-ugCQ,48.8350745&2.3575228,2024-01-08T18:00:00.000Z
lqBUI3BEZqe5OGYh7snY,Z5 Aix,canceled,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-10-08T16:00:00.000Z
lqV01RJLsobL5m3KJVtn,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-21T18:30:00.000Z
lqhnilBS2vQ7GdilnLeL,UrbanSoccer - Lille Lezennes,played,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-03T20:10:00.000Z
lqxfxjys0fUyD66MkUGq,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-12T20:45:00.000Z
lrK6Xgv2R1AXBQu7DMyk,Antony,published,ChIJf8cFRhF35kcR0D6LaMOCCwQ,48.759255&2.302553,2024-01-28T08:15:00.000Z
lrWbSyy3DL9JXofphIBj,Stadium Thiais,published,,48.7511024&2.3713455,2023-12-01T16:30:00.000Z
lrjkddBr1IwEpwoAr0TP,Stade Olympique Yves du Manoir,played,ChIJYeUIntpl5kcRZsN35flVVAY,48.9292771&2.2477717,2023-10-01T07:00:00.000Z
lsOQGwp8BJAI9P2rtk61,LE FIVE Champigny,published,,48.8194084&2.5251846,2024-01-05T16:00:00.000Z
lslr1wvQTBhQqxmX590B,LE FIVE Paris 18,canceled,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-09-18T18:30:00.000Z
lsltnEtfgcMiHNlPSEgc,Le Temple du Foot,published,ChIJX6tTCaTg4EcREj-uKrMtLMc,49.426831&1.0517861,2023-09-19T21:00:00.000Z
lsn9pM49HgI2gWI8AOi2,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-17T19:15:00.000Z
lsnJ0jrTApK8fTKRhOxl,Antony,published,ChIJf8cFRhF35kcR0D6LaMOCCwQ,48.759255&2.302553,2024-01-06T08:30:00.000Z
lt8tLe2QyDdcc5H6aj5A,Play Soccer,played,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-09-30T16:00:00.000Z
ltBFjviocgHT4rLSMN7W,LE FIVE Bobigny,published,,48.901553&2.4313304,2024-02-08T17:00:00.000Z
ltHVcVt9zqu5QauYOJAx,City KOF,played,ChIJ_2pirmlv5kcRTpGJ0UDn1Y8,48.9155954&2.2963072,2023-10-20T10:00:00.000Z
ltm9TjTHIqU8nCL5SL3h,UrbanSoccer - Marne-La-Vallée,published,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-11-25T17:30:00.000Z
ltyWeypXfhOOnHvbD1RF,Foot POWER 5,canceled,,48.960066&2.2061913,2023-11-20T17:00:00.000Z
luIVss5puM8HkteaXLVU,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-15T16:00:00.000Z
luM615TlESeVThZ4X4lQ,Classico Foot,published,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-01-18T18:00:00.000Z
luRzY8O34TyEBRRlbhXM,UrbanSoccer Meudon,canceled,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001332&2.2140804,2023-10-22T15:30:00.000Z
luUzbGMbhzOZHxWS4qzc,LE FIVE Montreuil,canceled,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.86124119999999&2.4653876,2023-12-16T20:00:00.000Z
luXmSLczUcZikgklLPjx,Élite 5 Soccer,played,ChIJ5-jfdlZk5kcRYIaELgvikaM,48.9009153&2.2297275,2024-01-12T19:00:00.000Z
lulSjysxtdLPi5B74WuY,Play Soccer,canceled,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-10T17:30:00.000Z
lv6i9rBSiwaepFEBXbQh,Stadium Thiais,published,,48.7511024&2.3713455,2024-02-06T18:00:00.000Z
lvCMm7M3ExExS1cKYVh1,Centre sportif des Courtilles,draft,ChIJzUYv-Vhv5kcR_nXxVMGn0W4,48.92742150000001&2.2838406,
lvQioSo2Vo1Gt4YARdfp,Top Ten,published,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-03T18:00:00.000Z
lvTBxGYN5JODNtUcYPqp,Top Ten,published,,48.8729106&2.6840919,2024-02-13T21:30:00.000Z
lvX2UaUKv5ikJhA1TvU9,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-07T17:30:00.000Z
lw1IC6ltVIqPt8jsVQtv,LE FIVE Paris 18,played,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-28T17:30:00.000Z
lwA6INQ2GzXMAMUfBSG3,Stadium Thiais,published,,48.7511024&2.3713455,2024-01-29T16:30:00.000Z
lwCn4AgrDOKj6ZsQ6GTJ,STADIUM FOOT 5 VILLAGE,canceled,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2023-12-05T17:00:00.000Z
lwDM2RPl2HoSKjLjXLTv,Stade de foot Pompadour,published,ChIJZWcRAWN15kcR0aRSqeWgmaI,48.773015&2.432866,2023-12-02T14:00:00.000Z
lwPrtYZvXnVjagpxcCmk,LE FIVE Paris 17,canceled,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-01-23T20:00:00.000Z
lwSgU7Rc4PkZdzGqvLTe,UrbanSoccer La Défense,canceled,,48.8996456&2.2216773,2023-08-08T17:30:00.000Z
lwfLsVUPtdVu1AWxC4h7,UrbanSoccer - Asnières,canceled,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-15T16:30:00.000Z
lwka4C8rmI0r5HEG0RjZ,LE FIVE Bezons,played,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190419&2.2117725,2023-10-21T15:00:00.000Z
lwyJ3SpUBDpuI5roGLQQ,STADIUM FOOT 5 VILLAGE,played,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2024-01-11T20:00:00.000Z
lx6BOPkxtxplYc3PvUEd,Classico Foot,canceled,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-01-14T17:00:00.000Z
lxbGnwpZp7wayKWBsidS,Top Ten,published,,48.8729106&2.6840919,2023-10-18T07:00:00.000Z
lxkvrEsbfqQBR9ft75He,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-11T17:15:00.000Z
lxngBhbc1ojHNRCvEamn,Foot POWER 5,published,,48.960066&2.2061913,2023-10-02T20:30:00.000Z
lxnwlLXNsDr0Axsw88sX,UrbanSoccer - Lille Bondues,published,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2023-11-04T15:00:00.000Z
ly2UcRPI97KocZFhAfgA,LE FIVE Paris 17,played,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-11-08T11:30:00.000Z
lyFPUnhJnSHksjOkhZY2,Stadium Thiais,published,,48.7511024&2.3713455,2023-12-24T15:00:00.000Z
lysw8i6Aa9x3qemohtVg,LE FIVE Villette,played,,48.9070122&2.3861459,2023-10-18T17:00:00.000Z
lz9o4TDs4k19HnYd5oFP,OHSPORT,canceled,,48.9672396&2.5670436,2023-09-21T16:00:00.000Z
lzDvHBbxdNE4q6msel7X,FOOT IN FIVE - ÉPINAY-SUR-SEINE,published,,48.9552257&2.3328346,2023-09-20T17:30:00.000Z
lzUrNqXkC5Zjarw2InoN,UrbanSoccer - Quai d'Ivry,played,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-10-29T12:45:00.000Z
lzajryaarySaTbtsfvDS,UrbanSoccer - Asnières,played,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-10-21T07:30:00.000Z
lzld2quPwFGIGgSo3UMV,Stadium Thiais,canceled,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-16T18:00:00.000Z
m0HRU0t7gVO3FFV7yceY,Parc Sainte Barbe,canceled,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2024-01-10T00:00:00.000Z
m0SEiC4yE38FMDk5EoaU,LE FIVE Paris 17,played,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-11-14T17:30:00.000Z
m0bVRGkzXLSQceeNNfRo,Parc Omnisport Suzanne Lenglen,canceled,ChIJ0_E6kcV65kcRpEn1nM0j_KU,48.8303784&2.2714163,2023-12-11T13:30:00.000Z
m0hGOxW6EF9cztnQ1iIq,Antony,published,ChIJf8cFRhF35kcR0D6LaMOCCwQ,48.759255&2.302553,2024-01-13T08:30:00.000Z
m0pGBQo5aRzvTxj3vX3G,Stadium Thiais,draft,,48.7511024&2.3713455,
m0wMWtKLkKE3XVF00NTI,Foot POWER 5,published,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-11-14T20:00:00.000Z
m11acVqcL6OKcHUneMBp,Halle Georges Carpentier,published,ChIJnXkSwCty5kcR-nlHXNFQlg4,48.82020139999999&2.3672361,
m1BRC5kMa3htImlrivYW,Stadium Thiais,published,,48.7511024&2.3713455,2023-09-11T15:30:00.000Z
m1CaR5wzJioU2eJILZuC,UrbanSoccer - Asnières,played,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-04T11:30:00.000Z
m1GPKg8VItfqWC2mP6Om,Stade Georges Carpentier,played,ChIJDcRAPQZz5kcRRfIYvk9rvQQ,48.8190383&2.3661251,2023-11-07T10:50:00.000Z
m1Ol6BdmAgtXxMU39bdO,Gymnase du Nesles,played,ChIJ4fDEANgR5kcRBzJVBdIdNXE,48.849131&2.5813515,2023-11-10T19:30:00.000Z
m1VpNejnSdHiCvK5UTPo,UrbanSoccer La Défense,canceled,,48.8996456&2.2216773,2023-10-05T16:00:00.000Z
m1Y009oZlLfMkqpDchrd,FOOT INDOOR Marseille,played,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2023-10-07T08:00:00.000Z
m1Z5Ghh2cWBWpUv2Lt9k,Sport dans la Ville Rhône-Alpes,draft,,45.7811703&4.8081568,
m1lUGabOoEBpVQEexm25,We Are Sports,played,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2023-10-22T17:00:00.000Z
m1ouJ1Z92iq0JJ1fRJVj,BIG5,canceled,ChIJsb_7TJFp5kcRSPL5VqZulr4,48.9901429&2.3617895,2024-01-18T19:00:00.000Z
m22koJPnMxWldic2wX59,LE FIVE Bezons,canceled,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2024-01-05T21:30:00.000Z
m2Cujv8XyLHv5L3p0BkI,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-30T18:00:00.000Z
m2NlMWQiDGHjNuNuqadB,LE PARK Complexe Multisports,played,ChIJdUHbID8O5kcRV5lQhiHTvhs,48.8337843&2.5728501,2023-11-02T16:20:00.000Z
m2TzcwZnV8UUN40do2jC,Z5 Aix,canceled,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-12-13T20:00:00.000Z
m2bVCJY7kYbTDinYj7Fx,Stadium Thiais,played,,48.7511024&2.3713455,2023-10-01T17:00:00.000Z
m2gAyraAHo8T5IrzZ64u,UrbanSoccer - Quai d'Ivry,canceled,,48.8199815&2.3936307,2023-11-12T15:00:00.000Z
m2pPdg5qfI2W2cSBkb1C,Stadium Thiais,draft,,48.7511024&2.3713455,2023-09-14T19:00:00.000Z
m2ui4Iawn2L0rdgCG0Kp,LE FIVE Bezons,canceled,,48.91909&2.2093051,2024-01-08T21:00:00.000Z
m2z5b3mGapt83Qbxwicl,UrbanSoccer - Lille Lezennes,played,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-12-15T18:00:00.000Z
m2zGTXhV9HbNIhD0iNF9,Footsal,canceled,,50.6397895&3.1251337,2023-09-14T18:15:00.000Z
m32mGBCFB1EnNjS7g61a,Parc Interdépartemental des Sports du Tremblay,canceled,ChIJBVkfrQ4N5kcRGi-XnNQN_yo,48.8281085&2.491365,2023-09-16T13:30:00.000Z
m38PMjNeeH03n5IPWU2n,Foot-Max Argenteuil,played,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501569&2.2093741,2023-12-20T18:30:00.000Z
m3CxUxxHzITkciY8975t,UrbanSoccer - Asnières,played,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-23T17:30:00.000Z
m3FZ13eZ2DYWQSzEBcO7,Foot,draft,ChIJg9m7aDj15kcRTovsE3wjWyQ,49.0459875&2.0406572,
m3GZxk75Z7zWKaYIXAu3,Top Ten,played,,48.8729106&2.6840919,2024-01-09T16:00:00.000Z
m3L8y1ztHabwESIrw6Y0,Z5 Aix,played,,43.4787869&5.3969048,2023-09-15T18:00:00.000Z
m3OiVGPjthAojCw1qiVW,UrbanSoccer La Défense,played,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-11-03T20:00:00.000Z
m3OvfHozo7JTwWm97S2v,Stadium Thiais,canceled,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-24T17:30:00.000Z
m3kyyEASW1LGNkYwwtZc,UrbanSoccer - Marne-La-Vallée,played,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2024-01-14T11:00:00.000Z
m3sUuV1i0R01vW4Rk3p5,LE FIVE Morangis,draft,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,2024-01-07T17:00:00.000Z
m3vx2EfJNbX7N5VcDjLe,Stade du Cœur Volant,canceled,,48.8616922&2.107885,2023-09-10T14:15:00.000Z
m41iaTIdo7tYyFXyATv0,LE FIVE Créteil,played,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2023-12-01T19:00:00.000Z
m46LVeU9y38ntfJYqIT2,LE FIVE Paris 18,published,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-14T15:00:00.000Z
m4Ayze2bBn8x68H48yB2,LE FIVE Champigny,published,ChIJsXi1PLYN5kcRTVVDuczgS2s,48.8194084&2.5251846,2023-11-02T22:00:00.000Z
m4GHcwQUe0HTtdoEAuaw,Play Soccer,published,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-13T11:30:00.000Z
m4NYfbw5XLfmJaEn7JKk,Foot POWER 5,canceled,,48.960066&2.2061913,2024-02-21T17:00:00.000Z
m4PzYbGHbVcxvRqYyjvo,Stadium Thiais,played,,48.7511024&2.3713455,2023-09-21T18:15:00.000Z
m4RnMeSHzJgtlrtFqB88,Top Ten,published,,48.8729106&2.6840919,2024-02-04T11:00:00.000Z
m4d0pxcy68c0oHZIJwqm,Foot POWER 5,played,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-11-02T16:30:00.000Z
m58G2IplVd1UiqS1Zddy,LE FIVE Créteil,canceled,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2023-11-05T12:00:00.000Z
m5LQVkN3g9hDUGSi0e0a,UrbanSoccer Orsay,played,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2024-01-21T13:30:00.000Z
m5P97hjOTgRR5rI1zdmM,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-14T11:00:00.000Z
m5UfZQzdhbtETfU6ENJ4,UrbanSoccer - Lille Lezennes,canceled,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-11-02T20:10:00.000Z
m5WVYkD3b5oTokoFdo9U,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-09-21T20:00:00.000Z
m5ve9kOrbG1gN3PadFyz,Gymnase Des Belleries,canceled,ChIJJc_FyV-o5EcR4zMSmjKbfDg,47.5773055&1.366634,2023-09-23T17:00:00.000Z
m67CkbKtI0aWKIYhs3u6,Gymnase Marcel Gentilini,published,ChIJT_UUP9AS5kcRs7PNdGQROYo,48.8851928&2.4695731,2023-11-29T18:45:00.000Z
m6AVLFulDC0MEoEKvTtt,Stadium Thiais,published,,48.7511024&2.3713455,2023-09-17T11:00:00.000Z
m6P1T21OCWibqY73eKEL,LE FIVE Marville - La Courneuve,published,,48.9361223&2.3872592,2023-09-30T07:00:00.000Z
m6To32MKDnUy7FTiB5Mg,Stade Pershing,played,ChIJkcQMlTQN5kcRI81b8F0SOgw,48.8301194&2.4565601,2023-10-28T12:15:00.000Z
m6hx0QqsyXolOC8T2XNU,Foot-Max Argenteuil,canceled,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501569&2.2093741,2023-12-27T20:30:00.000Z
m6lxRx2b4ZNmYMIyqDCG,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-10-28T17:00:00.000Z
m6oy82HN6Ud7vzTAHgHI,F5 Foot Five,canceled,,45.7857911&4.905926399999999,2023-09-05T19:30:00.000Z
m6tDPG0cA9q32p3BQvUB,Cité des Sports,canceled,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2023-11-01T17:30:00.000Z
m77ce42Dhtjb0SWuHSdw,UrbanSoccer - Marne-La-Vallée,canceled,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-11-19T18:30:00.000Z
m7XiUNrdqPOshi7LyaMB,UrbanSoccer - Lille Lezennes,canceled,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-12-05T18:30:00.000Z
m7ZWpAM831l737YpcvUE,UrbanSoccer - Puteaux,played,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-01-11T11:00:00.000Z
m7flRN809sMiyEddOhMb,Stadium Thiais,played,,48.7511024&2.3713455,2023-10-09T20:00:00.000Z
m7mga9hIM69rDHPuXYzt,LE FIVE Bezons,published,,48.91909&2.2093051,2023-10-25T20:00:00.000Z
m7rI7BqAyNOsAL7EZt58,Stadium Thiais,published,,48.7511024&2.3713455,2023-09-10T18:30:00.000Z
m81PuH0U6C8cEU4SGxot,Parc Sainte Barbe,published,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,
m87cZz9923HcizrKu9FU,LE FIVE VITROLLES,played,ChIJi4A-IrHoyRIRunoYLEGNeYI,43.4338497&5.240971399999999,2023-09-20T16:00:00.000Z
m88DgF3bxWw6WiYYlwnU,UrbanSoccer La Défense,draft,,48.8996456&2.2216773,
m8RwEectiikkemeIqEML,LE FIVE Marville - La Courneuve,played,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2023-11-18T12:00:00.000Z
m8cb4pEYff0vhStxDZvM,LE FIVE Paris 18,played,,48.8978522&2.3700234,2023-09-29T15:00:00.000Z
m8lfjcaRj0m9elhawbwp,UrbanSoccer Meudon,played,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2024-01-10T20:30:00.000Z
m9M18qBomjWsEWyz0upT,Z5 Aix,played,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2023-11-20T18:00:00.000Z
m9VmOcc6pG9kpDvR16vW,Stadium Thiais,published,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-17T21:00:00.000Z
m9WwdBekJQAGW0wn18Kt,Play Soccer,played,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-14T19:00:00.000Z
mACNrWb7dA3PIt9FHMhg,UrbanSoccer - Asnières,canceled,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.921928&2.3068162,2023-09-19T19:00:00.000Z
mAD0YuwK3nAzex5KBA0S,Events Five,canceled,ChIJf8cSCJG5rhIRoQadPH-wW1U,43.5399703&1.3922897,2024-01-07T20:00:00.000Z
mADNLGpHK43piuE2o4Ma,OHSPORT,played,ChIJHeG9fA4X5kcRbGNzVY5Ud5I,48.9672396&2.5670436,2023-10-17T19:50:00.000Z
mADT5ddc8jcLIrCA76v3,Gymnase Dericbourg,published,ChIJpaQFZ6t25kcR_9A7lEqWW5w,48.77321569999999&2.3555436,2023-12-06T19:30:00.000Z
mAJAJ4RMcEKYZFGFOoNo,Speed Soccer Five,played,ChIJ2xTNglV25kcR3UDi4AXGfDU,48.7360598&2.315058,2024-01-11T18:30:00.000Z
mAUP1W62H6OKQeQwarkn,Stadium Thiais,published,,48.7511024&2.3713455,2024-02-08T11:00:00.000Z
mAdc28WTTba55AAkld64,LE FIVE Montreuil,canceled,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8607303&2.4650432,2024-01-20T12:30:00.000Z
mAg6tMrVepnc4Vp0ZkoR,B14 - Sports et Loisirs Indoor,canceled,ChIJaeLKMYXe5UcRHyWJ8X8FaPA,48.62229&2.3800445,2023-10-28T15:30:00.000Z
mApeF1sF9IJ7yorzGx3C,Monclub Futbol,canceled,,43.4299152&5.4001974,2023-12-16T15:30:00.000Z
mB4MbaNCS4bomMPAeEan,UrbanSoccer - Porte d'Aubervilliers,canceled,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-11-15T18:00:00.000Z
mB6K3wEcqlwkPkcrOFju,LE FIVE Paris 18,played,,48.8978522&2.3700234,2023-09-03T15:00:00.000Z
mB6x6Q4T8aRlxDTPZiIr,LE FIVE Paris 13,published,,48.8181615&2.3658793,2023-11-06T22:00:00.000Z
mBIl8WxcZmaCLNWAIYm3,Stade Didier Boutten,published,,48.7348673&2.5603935,2023-09-03T08:00:00.000Z
mBtdUOqDdHLzltH83moV,UrbanSoccer - Toulouse Sept Deniers,canceled,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-12-07T17:00:00.000Z
mBuavjz2ZFmjAi0v1ok6,UrbanSoccer Meudon,played,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2024-01-16T20:00:00.000Z
mBwTXnw77tOAVQjOTXys,LE FIVE Paris 17,canceled,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-10-06T19:00:00.000Z
mCH3KqiR40MPJ70dWMon,Le 13 - Foot en salle - Marseille,played,,43.33370070000001&5.370389599999999,2023-09-06T17:30:00.000Z
mCbJwTUNZfxMZsES3ZVY,LE FIVE Bezons,canceled,,48.91909&2.2093051,2023-11-14T21:00:00.000Z
mCohPCaHdz9c6hrHtlrU,UrbanSoccer - Toulouse Montaudran,played,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2024-01-16T18:30:00.000Z
mDECVyDJrfb4Px445Eop,Play Soccer,played,,43.5512023&1.4098927,2023-09-06T17:00:00.000Z
mDQ2Irgrdo1qmPKUaVLH,UrbanSoccer Evry,played,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-12-20T20:20:00.000Z
mDhLCQqFvWqdcs5uSVK2,LE FIVE Paris 17,canceled,,48.900032&2.3213449,2023-10-05T15:00:00.000Z
mDt5GYIOrO4SjCPhVl9N,KIPSTADIUM : Centre de Pratique dédié aux Sports Collectifs,played,ChIJydcoT88ow0cRLnHvlF-Z_jE,50.7085083&3.1733057,2023-12-31T10:00:00.000Z
mEBEdp4sCTKZAaCAbSfv,Massilia FIVE,played,ChIJxZ6UmMW-yRIR7ot5DChYj4w,43.28920790000001&5.4503802,2023-10-28T17:00:00.000Z
mECYU1Q2tEcvXOap626t,Stadium Thiais,played,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-09-27T20:00:00.000Z
mEPUsO5qbeD9FeyCEzaL,Top Ten,published,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-30T11:00:00.000Z
mEUS9F7UC5Rl0tfQPVLW,UrbanSoccer Guyancourt,played,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2023-11-11T11:00:00.000Z
mEc64tdSaYm2o2Hwvyfa,LE FIVE Bezons,published,,48.91909&2.2093051,2024-02-27T21:00:00.000Z
mEywNr8wb2ozykO1rtPp,Monclub Futbol,canceled,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-10-03T19:30:00.000Z
