CREATED;TIMES;USER;WEEKDAYS;PLACES
17/03/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:00 17:30 16:30 18:00 20:00 20:30 19:30 18:30 17:00 19:00 23:00 22:00 21:00 21:30 22:30 23:30;aAiVOgRhJx66feMfRYyu;7 6 5 4 3 2 1;Sport dans la Ville Rhône-Alpes-ChIJoUEDcmvr9EcRILCz6hDCQ2o F5 Foot Five-ChIJjUbM5G7A9EcRW3mlkrhyXxY We Are Sports-ChIJFZU5oBHC9EcRJTFrSkI1xxg UrbanSoccer - Lyon Parilly-ChIJx3FQWjLC9EcRrrQb2eV7i_4 LE 5 DE LEGENDE-ChIJAQNaA3nc9EcRYvB35x41mBs UrbanSoccer - Lyon Barolles-ChIJN4l-IC3v9EcRf9QJKIVC_aY LE FIVE OL-ChIJmz3whejH9EcR3j9ApNRukKE Sun Set Soccer-ChIJ-2jOt33D9EcRLZL2mS5Gvz4 Factory Sport Games-ChIJNcDntQGO9EcR3CbXF7xfc5o
16/03/2024;15:00 16:00 15:30 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30 23:30 23:00 14:00 14:30 13:00 13:30 12:00 12:30;aIqNnT4OusmofAzWQOuw;5 6 7;UrbanSoccer - Toulouse Sept Deniers-ChIJk5nUBdOkrhIRP-1aUJzo-lA UrbanSoccer - Toulouse Montaudran-ChIJl772e0u8rhIR2foRX4Xa2CI Events Five-ChIJf8cSCJG5rhIRoQadPH-wW1U Play Soccer-ChIJQ-UxZn-5rhIRKWoQydM5T9s LE FIVE Colomiers-ChIJ8wxhgGexrhIRm698kMPQIRw Classico Foot-ChIJFV442oCxrhIRgsZy5aIbkNs
27/02/2024;0,75;aKBWRw3GpTd2RBRvPY1i;1;Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA
19/03/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:30 17:30 16:00 17:00 18:00 18:30 19:30 19:00 20:00 20:30 21:30 22:30 21:00 22:00 23:00 23:30;aL4P6NWTgGbF5HD4VllB;1 2 3 4 5 6 7;UrbanSoccer Guyancourt-ChIJmdX-2c-A5kcRj1wtOS8rZmo
20/03/2024;19:00 19:30;aM20tWRTDlPi0LiidDoC;2 3 1;Sport dans la Ville Rhône-Alpes-ChIJoUEDcmvr9EcRILCz6hDCQ2o
15/03/2024;16:00 16:30 17:30 17:00 18:30 18:00 19:00 20:00 20:30 21:30 21:00 19:30 22:00;aNZYIi3gOGg7JOCHyvWj;3 4 5 6 7;LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo LE FIVE Bobigny-ChIJV8UONORs5kcRXxR5Qd7x130 UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA
08/03/2024;20:30 23:30 22:30 21:30;aSyjzoWm9TDiR8MutwdW;1 2 3 4 5 6 7;LE PARK Noisy-ChIJdUHbID8O5kcRV5lQhiHTvhs UrbanSoccer - Marne-La-Vallée-ChIJ6bDBiosP5kcROXiloHzSdhc LE FIVE Champigny-ChIJsXi1PLYN5kcRTVVDuczgS2s
18/02/2024;9:00 9:30 10:00 10:30;aVu5gZogMWPz70ytWxhl;7;UrbanSoccer Evry-ChIJW0Ut1G7e5UcRt621n2fRQ5M UrbanSoccer Orsay-ChIJpZIJg7J45kcRrKWKhtbfnEQ Speed Soccer Five-ChIJ2xTNglV25kcR3UDi4AXGfDU Antony Foot Evolution-ChIJIYtgSHZ35kcR137a05RtxzQ UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ LE FIVE Morangis-ChIJA4uAhOXZ5UcRp-vZXZP-ovY FootBall Club Morangis Chilly-ChIJ0a4NKhB25kcRmd6NDyXzevE Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA
19/03/2024;22:00 22:30 23:00 23:30;aaPUCuRxo41JduXdqV0B;5 1 6;OHSPORT-ChIJHeG9fA4X5kcRbGNzVY5Ud5I LE FIVE Bobigny-ChIJV8UONORs5kcRXxR5Qd7x130 LE FIVE Sarcelles-ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo FOOT IN FIVE-ChIJoUR0syFp5kcRUlStnwluaYY
08/03/2024;10:00 10:30 11:00 11:30;aei6KcyvxZ17FFrm0F4p;6 7;LE FIVE Montreuil-ChIJJdTQjr0T5kcRZmGxtIJVy44
28/02/2024;0,708333333;aeofp8FJ5Khf1WhFYsaQ;3;Fit Five - Bockstael-ChIJ04XFdbvDw0cRS0mwr4OaC1s
17/03/2024;17:00 18:00 19:00;afrP1eA65fBnP8HOAuBx;2 5 4;UrbanSoccer - Toulouse Sept Deniers-ChIJk5nUBdOkrhIRP-1aUJzo-lA UrbanSoccer - Toulouse Montaudran-ChIJl772e0u8rhIR2foRX4Xa2CI Play Soccer-ChIJQ-UxZn-5rhIRKWoQydM5T9s LE FIVE Colomiers-ChIJ8wxhgGexrhIRm698kMPQIRw Events Five-ChIJf8cSCJG5rhIRoQadPH-wW1U Classico Foot-ChIJFV442oCxrhIRgsZy5aIbkNs
20/02/2024;0,520833333;akQDgqDRgMQmhKsc2aRr;6 7;Stade Laneuveville-ChIJO75jQCqZlEcRfIB41VvUj3c Terrain libre accès-ChIJpe28MfWZlEcRe6IHFuUVTl8
19/02/2024;18:00 18:30 19:00 19:30 20:00 20:30 21:00;alrm6EuEvELAcAfYd27z;1 2 3 4 5 6 7;Footsal Cousinerie-ChIJXQyb1d8pw0cRLO_Ed5xHTIQ
01/03/2024;15:00 16:00 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30;apy69pcejWFlVGHltcuS;5;Goal In d'Or La Farlède-ChIJHT4IIT8YyRIREI_EDEAf9gE Garden Soccer-ChIJB1Epk28EyRIRXiphlsMqnOU
29/02/2024;0,833333333;arcS97M4VGgKwxhmNScW;2;GOPARK Pontoise-ChIJ2cJmdhf15kcRQ4mUOxIVzd0
22/02/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:00 16:30 17:00 17:30 18:00 18:30 19:00 19:30;au1NxWwCjGNHBUTPhSrm;6;Le CR5-ChIJnVE47IHn5UcRr5XRwCaPE38 B14 - Sports et Loisirs Indoor-ChIJaeLKMYXe5UcRHyWJ8X8FaPA LE FIVE Morangis-ChIJA4uAhOXZ5UcRp-vZXZP-ovY Power Five-ChIJ6ULNmyh15kcRV9cjbnBjGr8 LE PARK Servon-ChIJMU8gErUJ5kcRSnpvacKwFtM Futsal SCA 2000 Evry-ChIJLV1J_H_h5UcRQEZ3mVt5PvU EVRY FOOTBALL CLUB-ChIJSQMNUZbg5UcRhpqFvScOUjQ UrbanSoccer Evry-ChIJW0Ut1G7e5UcRt621n2fRQ5M Stade Jean-Louis Moulin-ChIJmal2wyHe5UcR7tHG0hzsRNQ
11/03/2024;14:00 14:30 15:30 15:00 16:00 16:30 17:30 17:00 11:00 11:30;avWqh23tfDNzrWYLbLbx;7 6 5 4 3 2 1;LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ LE FIVE Montreuil-ChIJJdTQjr0T5kcRZmGxtIJVy44 UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA
26/02/2024;20:00 21:00 20:30 21:30 22:00 19:30;ax7IbKUExGPLhF8U0vLQ;2 3 4;UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs
14/03/2024;18:30 19:00 19:30 20:30 20:00 21:00 22:00 22:30 23:00 21:30 23:30;ay9RZ9v1s3d34pImnwDv;1 3 2 5 6 4 7;UrbanSoccer Evry-ChIJW0Ut1G7e5UcRt621n2fRQ5M B14 - Sports et Loisirs Indoor-ChIJaeLKMYXe5UcRHyWJ8X8FaPA LE FIVE Morangis-ChIJA4uAhOXZ5UcRp-vZXZP-ovY LE FIVE Créteil-ChIJ88lx3VwL5kcRVxCh4lD6_Gk Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA
03/03/2024;0,791666667;az8agRDg88Dq9rVmaxmr;7;B14 - Sports et Loisirs Indoor-ChIJaeLKMYXe5UcRHyWJ8X8FaPA UrbanSoccer Evry-ChIJW0Ut1G7e5UcRt621n2fRQ5M
06/02/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:00 16:30 17:00 17:30 18:00 18:30;b1kG3TvgV8WyoVXwpkBE;1 2 3 4 5 6 7;UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs Colombes Stadium-ChIJlydSodxl5kcRBsdrLmtHOic Terrain de football Synthétique n°1-ChIJqfdoIdFl5kcRqwddHG1PcBc
22/02/2024;18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30;bABLPJmswOiY3KLRGEvg;1 2 3 4 5 7 6;UrbanSoccer - Lyon Parilly-ChIJx3FQWjLC9EcRrrQb2eV7i_4
04/02/2024;10:00 10:30 11:00 11:30 16:00 16:30 17:00 17:30 18:00 18:30 9:00 9:30 19:00 19:30 20:00 20:30 15:00 15:30 14:00 14:30;bADY1e8GsfJmAOhx37DR;6 7;UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ UrbanSoccer Guyancourt-ChIJmdX-2c-A5kcRj1wtOS8rZmo UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer Orsay-ChIJpZIJg7J45kcRrKWKhtbfnEQ
09/03/2024;18:30 17:00 18:00 17:30 16:30 15:30 14:30 12:30 13:30 19:00 20:00 21:00 22:00 21:30 20:30 19:30 16:00;bAU5yneUVKUyDSFcP13O;6 7;Smash Goal Nantes-ChIJ2yg06abuBUgRixLY3NLRh14 UrbanSoccer - Nantes St-Sébastien-ChIJAyKrntzoBUgRF09hrORC2nc Le Sporting Nantes-ChIJo-3LeLXsBUgRu6gtAgQ6sJA Le Smile Sautron-ChIJ9Wv9FbuTBUgRQNYd2r8vvrI UrbanSoccer Nantes - Carquefou-ChIJEWyPupv7BUgRBqnhym4EyLk
22/02/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:00 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:30 21:30 21:00 20:00 22:00 22:30 23:30 23:00;bBz3m2x96ivWU4Ikdueq;1 2 3 4 5 6 7;FOOTMAX Saint-Maximin-ChIJJazitpdJ5kcRIN9wK_jwKUY
02/03/2024;9:00 18:30 15:30 16:30 17:30 17:00 16:00 14:00 14:30 13:30 13:00 12:00 12:30 11:30 11:00 10:00 10:30 15:00 9:30;bFI4XH4oe4tbbpHmYaXt;1 2 3 4 5 6 7;Terrain de Futsal-ChIJoxpTSCQH50cRyEH7ZAuEcEs
26/02/2024;19:00 20:00 21:00 19:30 20:30;bFqg5JUtsUIS4X3CqEme;1 2 3 4 5 6 7;Le Mercato FOOT INDOOR-ChIJzRK7HJy_yRIRqEreyEiAfC0 Massilia Five-ChIJxZ6UmMW-yRIR7ot5DChYj4w MONCLUB 2.0-ChIJv9owGLm-yRIRfuDnd3G6nR4 Game 13 foot indoor-ChIJNSDvlsXryRIRUXao9hwB79I Le 13 - Foot en salle - Marseille-ChIJR62kUm_ByRIRDnGQqGCeUVQ
28/02/2024;14:00 16:00 15:00 12:30 13:30 14:30 16:30 17:30 15:30 17:00 18:00 18:30 19:30 19:00 20:00 20:30 12:00 13:00 11:30 11:00;bLETM2XKSEE0Jxvu41Ym;4;UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8
27/02/2024;20:00 19:00 19:30 20:30 21:00;bOIDFLUWu3dgE6YMfK5J;3 5;LE FIVE Bezons-ChIJ71Mv0Wpk5kcRg-H9x7L-dXo Foot-Max Argenteuil-ChIJi9oIzaRm5kcRJYcK7QsdRMU UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA
20/03/2024;20:00 19:00 21:00;bP5G8J3swUnKJNki5gV2;1 3 4 6 7;LE FIVE Sarcelles-ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q BIG5-ChIJsb_7TJFp5kcRSPL5VqZulr4 FOOT IN FIVE-ChIJoUR0syFp5kcRUlStnwluaYY Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM Kaiser Park-ChIJsRLZzKFg5kcRBCfNws9nssw
13/02/2024;18:00 17:00 19:00 20:00;bT2uSGAV1heLxZaHzDGx;2 4;UrbanSoccer Evry-ChIJW0Ut1G7e5UcRt621n2fRQ5M UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg
26/02/2024;9:00 23:30;bggeDtdAtT0jG6Zxh7ff;1 2 3 4 5 6 7;UrbanSoccer - Lyon Parilly-ChIJx3FQWjLC9EcRrrQb2eV7i_4 We Are Sports-ChIJFZU5oBHC9EcRJTFrSkI1xxg LE 5 DE LEGENDE-ChIJAQNaA3nc9EcRYvB35x41mBs F5 Foot Five-ChIJjUbM5G7A9EcRW3mlkrhyXxY LE FIVE OL-ChIJmz3whejH9EcR3j9ApNRukKE Sun Set Soccer-ChIJ-2jOt33D9EcRLZL2mS5Gvz4 Sport dans la Ville Rhône-Alpes-ChIJoUEDcmvr9EcRILCz6hDCQ2o UrbanSoccer - Lyon Barolles-ChIJN4l-IC3v9EcRf9QJKIVC_aY
05/02/2024;19:00 19:30 18:30;bgsdfEJhtNPjUUCPdtoO;2 5;Sport dans la Ville Rhône-Alpes-ChIJoUEDcmvr9EcRILCz6hDCQ2o
24/02/2024;0,791666667;bh2uXTJlOwzHYRZTtQ3j;2;Monclub Futbol-ChIJGbxxaamUyRIRgGvhHnhJStA
29/02/2024;9:00 9:30 10:00 10:30 11:30 11:00 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:00 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:30 20:00 21:30 21:00 22:30 22:00 23:30 23:00;bjumTF1NDS1r4yKepFNP;1 2 3 4 5 6 7;LE PARK Servon-ChIJMU8gErUJ5kcRSnpvacKwFtM Le CR5-ChIJnVE47IHn5UcRr5XRwCaPE38 UrbanSoccer Evry-ChIJW0Ut1G7e5UcRt621n2fRQ5M Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA VERSUSFOOT-ChIJn2R2NT905kcRjqB29qldBxk LE FIVE Créteil-ChIJ88lx3VwL5kcRVxCh4lD6_Gk
04/03/2024;0,5625;bqKAsWhbcXbvkUXdtqoa;6 7;OHSPORT-ChIJHeG9fA4X5kcRbGNzVY5Ud5I LE FIVE Bobigny-ChIJV8UONORs5kcRXxR5Qd7x130 LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY LE FIVE Sarcelles-ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q
03/03/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:30 12:00 13:30 14:30 13:00 14:00 15:00 15:30 16:30 17:00 17:30 16:00 18:00 18:30 19:00;btfZaEqjxB61BSFxTOqF;7 6;LE FIVE Bezons-ChIJ71Mv0Wpk5kcRg-H9x7L-dXo Foot-Max Argenteuil-ChIJi9oIzaRm5kcRJYcK7QsdRMU UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs Foot POWER 5-ChIJuTCIFshm5kcRBtEQJ76dAzc LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU FOOT IN FIVE-ChIJoUR0syFp5kcRUlStnwluaYY LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM BIG5-ChIJsb_7TJFp5kcRSPL5VqZulr4 Kaiser Park-ChIJsRLZzKFg5kcRBCfNws9nssw LE FIVE Sarcelles-ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ LE FIVE Bobigny-ChIJV8UONORs5kcRXxR5Qd7x130 LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg Firefoot-ChIJ0zSROfj15kcR4l0wrCcYPMk UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA Terrain n°4-ChIJmRGyAYNl5kcRK-d00eYIkIs Five Pizza Original - Colombes-ChIJB1FcuwZl5kcRyGlhp5HWG_4 Stade Olympique Yves du Manoir-ChIJYeUIntpl5kcRZsN35flVVAY Etoile Sportive Colombienne-ChIJLSWJGTRk5kcRmGZfmBO5jkA Colombes Stadium-ChIJlydSodxl5kcRBsdrLmtHOic Terrain de football n°11-ChIJd9ErhO9l5kcRrpDEWpcfH4A
24/02/2024;0,833333333;bxlZeRpeF0JViWnryqvQ;6;Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM
16/03/2024;10:00 10:30;c1SPhiFnwddHd1bfTnkd;1;UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ
28/02/2024;10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:00 16:30 17:00 17:30 18:00 18:30 19:00;c5XHHmvTHrCTi81p3yug;1 2 3 4 5;UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg
15/02/2024;19:00 20:00 19:30 20:30 21:00 21:30;c7Oq9pxOn1IW98LwPjiy;1 2 3 4 5 6 7;LE PARK Complexe Multisports-ChIJdUHbID8O5kcRV5lQhiHTvhs
14/03/2024;19:30 20:00 20:30 21:00 21:30 19:00;cBLxfOZlQuFg0VdlmKjZ;7 6 5 4 3 2 1;LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA
09/02/2024;9:00 9:30 10:30 10:00 11:30 11:00 12:30 12:00 13:30 14:30 15:30 14:00 16:30 13:00 15:00 16:00 17:00 17:30 18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30 23:00 23:30;cDbPPhlUOE1lL48xOn4X;1 2 3 4 5 6 7;Stade Georges Carpentier-ChIJK1Ox8s9z5kcRbgUAZHwwCQA Stade de la Tour aux Parachutes-ChIJbwsrhCpy5kcRca22Pnhr8MU
09/03/2024;19:00 21:30;cERXgGLnisZxaaYFwIbV;1 2 3 4 5 6 7;LE FIVE Annemasse-ChIJVc4JI-FtjEcRkBpWIDCVoII CS Interstar Genève-ChIJff7JFedkjEcRJcE8FW1TsMU Swiss Geneva Futsal-ChIJFxaO_8VkjEcR2MMPdf5_OMg ACGF-Futsal-ChIJV7etdqJljEcRbhyI6XpAI-0 FC GENÈVE UNITED-ChIJp3-4AsF6jEcRdOgnvJ1ZnGQ Stade de Varembé-ChIJcyGsV8FljEcR7597_gmR2wE FC City-ChIJ4dM6DVZjjEcR1vGadb9Q7sY Stade du Bois-de-la-Bâtie-ChIJd_RQfTR7jEcRkR4vs_thCpA Club Atlético de Genève-ChIJLePbWvx7jEcRuNsvArbVFrw Terrain de Sport de L'école Internationale de Genève-ChIJQ4MgHS9ljEcR8xxikPE2T3o Stade de Genève-ChIJNZ-ndCJ7jEcRzq9IaB4k3iY Foot Junior-ChIJ61zdWjZljEcR0lRpwxCFbfY Genève Education Football-ChIJX_WkMNJkjEcRmi1MJmYIm_A Football Club Grand-Saconnex-ChIJlYEOdMBljEcRahO2D5nBE9M FC CHAMPEL-ChIJS5fPisB6jEcR2v72YayB4Ew AS Charmilles-ChIJoeUxfgJljEcRUJ9BmWVU1VI 11teamsports Genève-ChIJ263hotZ6jEcRTm91MZP60hw Stade de Balexert-ChIJqdB6sLxkjEcR-4Vi5GpKScI Five Night Club-ChIJSRNUUS1ljEcRQ4YcdRtSKOk Foot Factory-ChIJU1_HeLtkjEcR9PlxToCXN2I MCI Sport Sàrl-ChIJU5uoAiRljEcRzQi0pPqRu2g Union Sportive Annemasse Ambilly Gaillard-ChIJwcUpkP1xjEcR9-0zaUNgmUQ
19/03/2024;22:00 22:30 21:30;cFigGh04vssu1UHCx5Rv;1 2 3 4 5 6 7;Foot POWER 5-ChIJuTCIFshm5kcRBtEQJ76dAzc
17/03/2024;0,75;cFlSi8Bi5T4QDsbC56vL;2 3 4 1 5;Footsal Cousinerie-ChIJXQyb1d8pw0cRLO_Ed5xHTIQ
09/02/2024;12:00 12:30 18:30 19:00 19:30;cGM9I3jTrqW1ZvcHnaFT;3 5;LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU
03/03/2024;14:00 14:30 15:00 15:30 16:30 16:00 17:00 17:30 18:00 18:30 19:00 19:30;cGvYGtdPDPY7f0R5Kk9r;1 2 3 4 6 7;UrbanSoccer - Lille Lezennes-ChIJR3ro5nTWwkcRfM_S3Be9HjI
14/02/2024;0,8125;cHYC0kRQgLXtWAOHT3Gi;4;Lille Football Faubourg de Bethune-ChIJgUO_inLVwkcR9OZ3Xp9c_v0
20/02/2024;17:30 18:00 18:30 19:00 19:30 20:00;cIxB3Qsg9xNYcSWR0bbs;2;LE FIVE Metz-ChIJodpwmbLblEcRGk4-_FQorf4
05/03/2024;0,791666667;cMSpKyhDMPpxqwLS6KTK;5;VERSUSFOOT Thiais-ChIJn2R2NT905kcRjqB29qldBxk
27/02/2024;20:00 20:30 21:00 21:30 22:00 22:30 23:00 23:30;cMxfIj33yCrXxjPHBiwX;1 3 2 4 5 6 7;UrbanSoccer - Marne-La-Vallée-ChIJ6bDBiosP5kcROXiloHzSdhc LE PARK Noisy-ChIJdUHbID8O5kcRV5lQhiHTvhs Top Ten-ChIJfXprBx4b5kcRmhe-5pLZUek LE FIVE Champigny-ChIJsXi1PLYN5kcRTVVDuczgS2s LE PARK Servon-ChIJMU8gErUJ5kcRSnpvacKwFtM LE FIVE Créteil-ChIJ88lx3VwL5kcRVxCh4lD6_Gk Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA
04/02/2024;0,4375;cOCA4VOqEmRAHXRg438i;7;UrbanSoccer Evry-ChIJW0Ut1G7e5UcRt621n2fRQ5M LE FIVE Morangis-ChIJA4uAhOXZ5UcRp-vZXZP-ovY UrbanSoccer Orsay-ChIJpZIJg7J45kcRrKWKhtbfnEQ Speed Soccer Five-ChIJ2xTNglV25kcR3UDi4AXGfDU Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA Le CR5-ChIJnVE47IHn5UcRr5XRwCaPE38 B14 - Sports et Loisirs Indoor-ChIJaeLKMYXe5UcRHyWJ8X8FaPA Club Sportif Brétigny Football-ChIJ04frSyra5UcRixCO25ulwvM
01/03/2024;17:00 17:30 18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30 23:00 23:30 16:30;cOPhMZt5h2rdaYhmFzbr;5;UrbanSoccer Orsay-ChIJpZIJg7J45kcRrKWKhtbfnEQ UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ UrbanSoccer Guyancourt-ChIJmdX-2c-A5kcRj1wtOS8rZmo
15/03/2024;19:30 20:30 18:30 21:30 22:30 23:30;cSAi45zayuJcCX5NZ9Qm;1;UrbanSoccer - Toulouse Sept Deniers-ChIJk5nUBdOkrhIRP-1aUJzo-lA UrbanSoccer - Toulouse Montaudran-ChIJl772e0u8rhIR2foRX4Xa2CI Play Soccer-ChIJQ-UxZn-5rhIRKWoQydM5T9s Events Five-ChIJf8cSCJG5rhIRoQadPH-wW1U Classico Foot-ChIJFV442oCxrhIRgsZy5aIbkNs
05/02/2024;9:00 20:30;cTqNVpQ9275O7TOAdGYo;1 2 3 4;Le Five Vierzon-ChIJvalo6kna-kcRcZ5KYGutpbk Bourges Foot Indoor Ex Le Five-ChIJ83NC866V-kcR6DNZ4AYLF4c Stade de Foot-ChIJLTgJeEwo5UcRiAIibGakRRU Stade de Foot-ChIJA4xP7m1t-0cRIPwjLuCJj_g Stade municipal-ChIJlc7M5GCh-0cRQcUeO8wmXQU Vierzon Football Club-ChIJu-15wrXb-kcRWaC2v1H1Pm0 URBAN FORM-ChIJnXoirv4z-0cRNLfiVNdXGVY
18/02/2024;19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30;cUs7hObufXKB5oxhg8VT;1 2 3 4 5 6 7;LE PARK Complexe Multisports-ChIJMU8gErUJ5kcRSnpvacKwFtM
02/03/2024;20:00 19:00 21:00;cVg6lI7J50IJlDdOIKKz;4 2 7;UrbanSoccer - Toulouse Sept Deniers-ChIJk5nUBdOkrhIRP-1aUJzo-lA LE FIVE Colomiers-ChIJ8wxhgGexrhIRm698kMPQIRw Classico Foot-ChIJFV442oCxrhIRgsZy5aIbkNs Play Soccer-ChIJQ-UxZn-5rhIRKWoQydM5T9s UrbanSoccer - Toulouse Montaudran-ChIJl772e0u8rhIR2foRX4Xa2CI
05/02/2024;18:30 19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30 23:30 23:00;cVmF9aT1p1fiRifyOCYV;1 2 3 4 5 6 7;By foot-ChIJYz1iXyDOzRIRSLYYLDIpmsc Stadium Antibes-ChIJSSGxg-PUzRIRblID9ACQndc
19/03/2024;0,708333333;cWuyh7QrcE3LekX7CvQq;1 7 4;LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY
13/02/2024;17:00 18:00 19:00 16:00 15:00 14:00 13:00 13:30 14:30 15:30 16:30 17:30 18:30 19:30;cZJBSaAhrficlRvc7Qc9;5;LE FIVE Bezons-ChIJ71Mv0Wpk5kcRg-H9x7L-dXo
