DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,PRICE_UNDISCOUNTED,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED,PAYMENT_TYPE
rUwtB7GeIJDG9S8ve0cC,LE FIVE Marville - La Courneuve,canceled,captain,,48.9361223&2.3872592,2023-08-17T18:30:00.000Z,90,,,public,true,Compétition,3,gZXOaJYmqXZzyHsV0VBGyeg0zw82,10,10,0,0,0,0,0,on-site
F7ucTsduUpJUqKyyLFZf,Testing Purposes,published,pro,,67.461524&-152.801377,2023-08-18T10:30:00.000Z,60,12,,public,false,,,f2LrY7SAV3U1V9tUVAZfiMxA3uu1,0,10,0,0,0,0,0,on-site
6SzWosSsJgyn3BjYsQqq,Stade Hardenberg,published,captain,,48.7992742&2.3368226,2023-08-18T16:00:00.000Z,120,,,public,false,Détente,5,7H5eLAmrf7hRqUbIJ5mlFWgnvsH3,9,16,0,0,0,0,0,on-site
CCmE1rMeWIGLVv4XdGDj,Evolution Football,played,captain,,43.2836074&5.52356,2023-08-18T18:25:00.000Z,60,9,,public,false,Détente,3,VTpy8cfS6iO3e8qxXAdQLz4pNxi1,10,10,0,0,0,0,0,on-site
MmUUyrZzYZ6rgs9CU3Ad,Stade des Guilands,canceled,captain,,48.8625246&2.4273234,2023-08-19T07:30:00.000Z,150,,,public,false,Compétition,5,i0E2h7DylAZZa74nZXgURaHFPkl1,1,12,0,0,0,0,0,on-site
2oCYfn4zuCdYxnMhXonj,Complexe Sportif Eric Tabarly,published,captain,,48.7360801&2.2853561,2023-08-20T07:00:00.000Z,90,10,,public,false,Détente,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,9,10,0,0,0,0,0,on-site
Slf9riNO7z0S7XZ1rUtF,Parc des Sports Alfred-Marcel-Vincent,canceled,captain,,48.9207953&2.5407401,2023-08-20T08:30:00.000Z,120,,,public,false,Compétition,5,Ew14fZAlnJcmk9oGf6cntHqaRbD3,2,16,0,0,0,0,0,on-site
kSHOOsbNJTNLzvbPRUts,LE FIVE Morangis,published,captain,,48.692672&2.3192811,2023-08-20T08:30:00.000Z,90,,,public,false,Détente,3,lBFghTuY8xaZaCC6cZb6QQm3T0A3,9,10,0,0,0,0,1,on-site
iqMfYwPpAOjYpxQSDUu7,UrbanSoccer La Défense,canceled,captain,,48.8996456&2.2216773,2023-08-20T17:00:00.000Z,90,15,,public,false,,3,EXK6TQoYehSh45CqYYjJ6BStSxs1,1,10,0,0,0,0,0,on-site
QXy8rx6AbUzltxzXk22h,UrbanSoccer - Porte d'Aubervilliers,published,captain,,48.9074912&2.3746518,2023-08-21T10:00:00.000Z,120,,,public,false,Détente,3,XPH9UW5YGOcGdtFr75olChfrjVX2,9,10,0,0,0,0,0,on-site
YgOndI6mvAaXFjnDNAuM,LE FIVE Paris 18,played,captain,,48.8978522&2.3700234,2023-08-21T16:30:00.000Z,60,14,,public,false,Détente,2,Ra7JmpnduoRtnkS3dVf5V7yO2xG3,10,10,0,0,0,0,2,on-site
D6EtTIxrNM8GymrV0CcM,UrbanSoccer Meudon,played,captain,,48.8001332&2.2140804,2023-08-21T17:00:00.000Z,90,11,,public,false,Compétition,4,Iwd5zwXw4iZlqeowof6AYB7K4vG3,10,10,0,0,0,0,0,on-site
ZSz4PBR0naSowDkq0n77,UrbanSoccer - Quai d'Ivry,draft,captain,,48.8199836&2.3936285,2023-08-21T17:00:00.000Z,60,,,public,false,,,2tAXqebmlkRTwCX2Z2ahS9Daxkh1,0,0,0,0,0,0,0,on-site
ychPYKiJLW4igUAZa71E,LE FIVE Paris 18,played,captain,,48.8978522&2.3700234,2023-08-21T17:15:00.000Z,90,21,,public,false,Détente,3,paDGTx5nXhWimQggc8AyqVkMLdk1,10,10,0,0,0,0,1,on-site
s7AKddgKVxzGEdrXrQUP,AS Bouc Bel Air,canceled,captain,,43.4370002&5.4116921,2023-08-21T17:30:00.000Z,60,10,,public,false,,2,X6Kp1FiOrDWC9t7htaoSLarDNTl1,1,10,0,0,0,0,0,on-site
veRf5Ye37bMo0mqTvZA1,Footsal Cousinerie,canceled,captain,,50.6440829&3.1459612,2023-08-21T18:00:00.000Z,60,8,,public,false,Détente,3,6iOgufiYVYTvlyrFynp48HwHX7g2,7,10,0,0,0,0,0,on-site
mWsIKzjCiVawL3rE6DXq,UrbanSoccer La Défense,canceled,captain,,48.8996456&2.2216773,2023-08-21T18:30:00.000Z,90,,,public,false,Détente,2,F7waWPUWqQaGjGetUywjmoTiYRH2,3,10,0,0,0,0,2,on-site
jcfOMspU3i1KgnmdchhC,STADIUM FOOT 5 VILLAGE,published,captain,,43.269413&5.4260321,2023-08-21T19:00:00.000Z,60,10,,public,false,Détente,3,uQpsCNyv2ZPnribZSvjghQoSE2G2,7,10,0,0,0,0,0,on-site
u2nZ8GfYUh2uSO88gbIc,OHSPORT,canceled,captain,,48.9672396&2.5670436,2023-08-21T20:00:00.000Z,90,15,,public,false,Détente,4,Dz3CyfoRcNQpp301fskMAjkKXvC3,7,10,0,0,0,0,0,on-site
R34v6GGBoKXQVxoHENuD,MAGIC FORM MENNECY,published,captain,,48.5656147&2.4532215,2023-08-22T10:00:00.000Z,60,10,,public,false,Détente,2,kzMy3RbMU2YFuT3LBdOZYoC6XYu2,1,10,0,0,0,0,0,on-site
YNVEq9ypmHFXgYjQ8am0,Lille Football Faubourg de Bethune,canceled,captain,,50.62148730000001&3.0386445,2023-08-22T17:00:00.000Z,90,2,,public,false,Détente,2,zjy5cuJtnGeiJ4QHpaZDAoTpGUJ2,16,16,0,0,0,0,0,on-site
EOXqXz4IwL44RlZexBX1,UrbanSoccer - Lyon Parilly,played,captain,,45.7120399&4.9039284,2023-08-22T17:30:00.000Z,60,11,,public,false,Détente,3,QUujlsu0G8X7kCWXMeOuQdGF3WI3,10,10,0,0,0,0,1,on-site
kn2XCAoEdZ6JMmF3as5i,LE FIVE Villette,canceled,captain,,48.9070122&2.3861459,2023-08-22T18:00:00.000Z,60,12,,public,false,Détente,3,yqBvqf7UJkT8vgEGRf5ghfKDqP53,2,10,0,0,0,0,0,on-site
pLCA4TTZ14WF3fKUaxPg,Stadium Thiais,draft,captain,,48.7511024&2.3713455,2023-08-22T18:30:00.000Z,90,15,,public,false,,,r8V1uV2R5xgbq6icEtFLuVLn0VS2,0,10,0,0,0,0,0,on-site
tfHlamgTReInGVdkluQt,LE FIVE Bezons,published,captain,,48.9190419&2.2117725,2023-08-22T18:30:00.000Z,60,11,,public,false,Détente,2,tpVjmobJO2WRfgBiSscqW4Ne3IB2,3,10,0,0,0,0,0,on-site
BSvo9ul2CXuWy6wQF1Cm,UrbanSoccer - Quai d'Ivry,canceled,captain,,48.8199836&2.3936285,2023-08-22T19:15:00.000Z,60,13,,public,true,Détente,3,2tAXqebmlkRTwCX2Z2ahS9Daxkh1,7,10,0,0,0,0,0,on-site
ix8t3JdxWIEaiTkm5Nmt,Stade Roger Ouvrard,canceled,captain,,48.9539202&2.2323432,2023-08-23T12:45:00.000Z,90,,,public,false,Détente,3,R69ab0klvOYy4nSYRN3uncByd4C3,1,16,0,0,0,0,0,on-site
RqCqTdKzxFFGYMGAbyAG,Footsal Cousinerie,canceled,captain,,50.6440829&3.1459612,2023-08-23T16:00:00.000Z,90,9,,public,false,Détente,3,dF40vWxa0LQqOtEEfoBuGbICoen2,2,10,0,0,0,0,0,on-site
7bkGiX6oTws0shZO6ZN3,UrbanSoccer - Quai d'Ivry,canceled,captain,,48.8199836&2.3936285,2023-08-23T16:30:00.000Z,60,12,,public,false,Détente,2,zvuVhlSJv9SkY78HogBeHo9s7Yg2,9,10,0,0,0,0,0,on-site
yQCPaq5BUjBkpcERoXrD,UrbanSoccer - Marne-La-Vallée,canceled,captain,,48.82658600000001&2.6296937,2023-08-23T17:10:00.000Z,60,10,,public,false,Détente,3,KMC8G0DXDmMDTpkPwUvMllrItbo1,9,10,0,0,0,0,0,on-site
Ae1tr5rPUMC8LGD3Ty9N,LE FIVE Paris 18,played,captain,,48.8978522&2.3700234,2023-08-23T18:30:00.000Z,60,14,,public,false,Détente,3,8EeV94fB3OVGtrX4C5G8oPIhlzl2,10,10,0,0,0,0,0,on-site
B9VNtyppE7ZANkiNDNaw,LE FIVE Bobigny,canceled,captain,,48.901553&2.4313304,2023-08-23T18:30:00.000Z,120,17,,public,false,Détente,2,CfRp3dB6DsaqeMaisrMR5yijF6b2,12,12,0,0,0,0,0,on-site
AFdLdtiiCM9CGo1xVVzx,SOCCER CENTER,published,captain,,43.5462821&5.3653171,2023-08-24T17:00:00.000Z,60,9,,public,false,Détente,3,uAEut48qBDUb9yI8BZY79qCquMq1,0,10,0,0,0,0,0,on-site
oaSc1M45rFqcoSRysW2e,UrbanSoccer - Puteaux,canceled,captain,,48.8836397&2.2312283,2023-08-24T18:00:00.000Z,60,,,public,true,Détente,2,RjnILKUgrrYly5GOAr8iC9cVDLt2,8,10,0,0,0,0,0,on-site
uJlSjEU2LhDBjfiAWM6K,Foot-Max Argenteuil,played,captain,,48.9501632&2.2093946,2023-08-24T18:00:00.000Z,90,12,,public,false,Détente,3,LdGtN4NAzbNmo76Odv4400udGl93,10,10,0,0,0,0,0,on-site
QgcPdYBC5h6fhRrKOUv0,UrbanSoccer Meudon,played,captain,,48.8001332&2.2140804,2023-08-24T18:30:00.000Z,90,17,,public,true,Détente,3,tu3ax1Py4va5qgtw6nLGhb6gyH52,10,10,0,0,0,0,1,on-site
ftceNyudwVuvQ6eNAKka,Testing Purposes,published,pro,,67.461524&-152.801377,2023-08-25T10:30:00.000Z,60,12,,public,false,,,f2LrY7SAV3U1V9tUVAZfiMxA3uu1,0,10,0,0,0,0,0,on-site
ySTxGW97WE2DGMRlTl2t,UrbanSoccer - Toulouse Montaudran,played,captain,,43.574642&1.4801835,2023-08-25T10:30:00.000Z,60,,,public,false,Détente,2,vXodq4L7SuYYGOtneA6DITobObq2,10,10,0,0,0,0,1,on-site
jzr9BY7nuaG4u8YmADZp,Stade Youri Gagarine,published,captain,,48.9470718&2.1823867,2023-08-25T15:30:00.000Z,90,,,public,false,Détente,3,dfUy6DMfp5WeTkbRwidO41DLgqG2,8,14,0,0,0,0,0,on-site
YFueK7iqvrWhyITkxOoi,Foot POWER 5,published,captain,,48.960066&2.2061913,2023-08-25T16:00:00.000Z,90,7,,public,false,Compétition,3,WFXVDqzCbLcm1jt893fikbX5zcC3,0,10,0,0,0,0,0,on-site
gcBXmeXxyA1XWGtSFkvV,Plaine des Sports Colette Besson,canceled,captain,,44.8988362&-0.5674296999999999,2023-08-25T16:00:00.000Z,120,,,public,false,Détente,3,dd4CRitqeSTUCGhbP9GbHpaOYJh2,1,18,0,0,0,0,0,on-site
5za3dn0zwKFy8Gpb64gX,MONCLUB 2.0,published,captain,,43.2895156&5.4611522,2023-08-25T17:00:00.000Z,60,10,,public,false,Détente,3,Al3ndlO7m1MxPlilfHoKQfYmvd13,4,10,0,0,0,0,0,on-site
hhwtETOfNbhANcPlMSGd,MONCLUB 2.0,draft,captain,,43.2895156&5.4611522,2023-08-25T17:00:00.000Z,60,10,,public,false,,,AtzWrIEqlCeqAzFnqyia5VdPffh2,0,10,0,0,0,0,0,on-site
poy6Nm2zcFLxXnYMe7CY,We Are Sports,published,captain,,45.7113247&4.8761886,2023-08-25T17:00:00.000Z,60,9,,public,false,Compétition,3,7coLKb2qWIM9FIPEyQaAH31GuE23,1,10,0,0,0,0,0,on-site
VwOkl38kcBDirxdY1aIp,Z5 Aix,published,captain,,43.4787869&5.3969048,2023-08-25T18:00:00.000Z,60,,,public,false,Détente,2,PNuoPwhvBDOi52iVpJqqWo8hKJG3,6,10,0,0,0,0,0,on-site
NMnAG1qq1FYtc1QlhpjI,UrbanSoccer - Puteaux,canceled,captain,,48.8836397&2.2312283,2023-08-26T14:00:00.000Z,60,,,public,true,Détente,,A0twNm7TbKQlQgBx5xUA4k0cPs13,3,10,0,0,0,0,0,on-site
eBNyrFiPPYB9mpZvBsqo,UrbanSoccer - Puteaux,canceled,captain,,48.8836397&2.2312283,2023-08-26T14:00:00.000Z,60,,,public,true,Détente,2,A0twNm7TbKQlQgBx5xUA4k0cPs13,9,10,0,0,0,0,0,on-site
sPaOD3rzZmCqFpDsK6Um,UrbanSoccer - Puteaux,played,captain,,48.8836397&2.2312283,2023-08-26T14:00:00.000Z,60,13,,public,true,Détente,2,A0twNm7TbKQlQgBx5xUA4k0cPs13,10,10,0,0,0,0,2,on-site
qJk1wSoF7AkING0LvAsV,Foot POWER 5,draft,captain,,48.960066&2.2061913,2023-08-26T17:00:00.000Z,60,,,public,false,,,Wy5RXZJefwOZfAKG4MvOS6raU2f2,0,0,0,0,0,0,0,on-site
y6KdBCxHsvXXTWKfJfWD,We Are Sports,published,captain,,45.7113247&4.8761886,2023-08-26T17:00:00.000Z,60,9,,public,false,Détente,3,7coLKb2qWIM9FIPEyQaAH31GuE23,1,10,0,0,0,0,0,on-site
pH4KiMpFSVlYiabCwJnU,Antony,published,captain,,48.759255&2.302553,2023-08-27T07:00:00.000Z,90,10,,public,false,Compétition,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,9,10,0,0,0,0,0,on-site
QNr2856GY4jHRti71eFp,Parc des Sports Pierre Bourdan,played,captain,,45.7932624&4.839739700000001,2023-08-27T08:00:00.000Z,90,,,public,false,Détente,2,YnKrswmpQaRBkGKXp9RyyigbphC3,14,14,0,0,0,0,0,on-site
BNqbJCcgRGwtp3FhmzdT,LE FIVE Paris 18,canceled,captain,,48.8978522&2.3700234,2023-08-27T08:50:00.000Z,90,10,,public,true,Détente,4,rjopQBQD5qQ0unm3wAYzrc9AYs33,0,10,0,0,0,0,0,on-site
FAoAzvjYBGC25sK2oKqu,LE FIVE Paris 18,canceled,captain,,48.8978522&2.3700234,2023-08-27T08:50:00.000Z,90,10,,public,true,Détente,4,rjopQBQD5qQ0unm3wAYzrc9AYs33,1,10,0,0,0,0,0,on-site
GNCLakx8WbuCToxxR9ps,LE FIVE Paris 18,published,captain,,48.8978522&2.3700234,2023-08-27T15:00:00.000Z,90,10,,public,true,Détente,3,rjopQBQD5qQ0unm3wAYzrc9AYs33,9,10,0,0,0,0,0,on-site
LAKrbk7B1bfukAvDVh6Y,UrbanSoccer La Défense,canceled,captain,,48.8996456&2.2216773,2023-08-27T15:30:00.000Z,90,18.75,,public,true,Détente,3,2Mtb5gBZC0cefDgHi9BAqaMdK9w2,7,10,0,0,0,0,0,on-site
aZTQZO4JK56B1r2FYx7j,Parc des Sévines,published,captain,,48.9297768&2.3037282,2023-08-27T16:30:00.000Z,90,,,public,false,Compétition,5,DW54qYNWCMcmhEZa5IprpFYngjm1,5,16,0,0,0,0,0,on-site
gapE5nWIkFAPbG62377T,ملعب بوسويفة عبد القادر الڨلانزةSTADE GLENZA,published,captain,,28.033886&1.659626,2023-08-27T17:00:00.000Z,60,50,,public,false,,1,3n3N6aZvtTMv3ljF9tomDhTg9202,9,10,0,0,0,0,0,on-site
QCBMreYegB3yAQ4ZPnP4,LE 5 DE LEGENDE,published,captain,,45.7617542&4.9413708,2023-08-27T17:30:00.000Z,90,15,,public,false,Chill,3,Qp9TQqYurmZLawR7sVxp7BpA2mJ3,8,10,0,0,0,0,0,on-site
msiky7y13H7M650wBy42,Kaiser Park,published,captain,,49.0175545&2.1775301,2023-08-27T17:30:00.000Z,90,10,,public,false,Chill,3,JTMxIG0DTZXQLUntaDyUIQEeK3w2,3,10,0,0,0,0,0,on-site
fuX9Xxu4FHXlt8tV1yz6,Stade Élisabeth,canceled,captain,,48.8207737&2.3270972,2023-08-28T13:30:00.000Z,90,,,public,false,Détente,3,WnRHUgTnEpTOS1sBBmjCZJADEZK2,14,14,0,0,0,0,4,on-site
1texqenm9Kgjdfhngawf,UrbanSoccer La Défense,played,captain,,48.8996456&2.2216773,2023-08-28T15:45:00.000Z,60,12.5,,public,true,Compétition,4,WmEIitt9Uwg5axn6vQTP95QfodX2,10,10,0,0,0,0,1,on-site
27A3Ul7JUG0l9HrAlDsA,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,,48.9074912&2.3746518,2023-08-28T17:00:00.000Z,60,12,,public,true,Détente,2,kzisbkcwFbdZL0I3JvAELZFNdWf2,9,10,0,0,0,0,0,on-site
4e6jlJK0mSBWAfZT3O5U,LE FIVE Bezons,played,captain,,48.9190419&2.2117725,2023-08-28T17:00:00.000Z,60,11,,public,true,Détente,1,xmM7cuEs63VLmKMk0smAabwVZ0B3,10,10,0,0,0,0,0,on-site
ZVv8UYeYoFDnM96du7Pt,SOCCER CENTER,published,captain,,43.5462821&5.3653171,2023-08-28T17:00:00.000Z,60,9,,public,false,Détente,3,uAEut48qBDUb9yI8BZY79qCquMq1,1,10,0,0,0,0,0,on-site
ePDs9yK0y77sg9A4AzKf,Stade Pelé,canceled,captain,,48.8218732&2.3773424,2023-08-28T17:00:00.000Z,60,2,,public,false,Competition,5,IEU57Q7nmbbkCnloDOZa6y1BGHS2,9,10,0,0,0,0,0,on-site
mpuUWsy4kYm1YFQ799Gw,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,,48.9074912&2.3746518,2023-08-28T17:00:00.000Z,60,,,public,true,Détente,2,kzisbkcwFbdZL0I3JvAELZFNdWf2,9,10,0,0,0,0,0,on-site
xAs7q3WFKWqBDIKLGPQ7,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,,48.9074912&2.3746518,2023-08-28T17:00:00.000Z,60,,,public,true,Détente,2,kzisbkcwFbdZL0I3JvAELZFNdWf2,9,10,0,0,0,0,0,on-site
VsKt7sEsGZaUMOIxVhh8,Sport dans la Ville Rhône-Alpes,draft,captain,,45.7811703&4.8081568,2023-08-28T19:00:00.000Z,60,,,public,false,,,nD3xQqiCfLUCT8tqZGYB8l1zaUu2,0,0,0,0,0,0,0,on-site
FZJMFAjE9TPpDlH1QfbQ,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-29T10:00:00.000Z,60,7,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
CCi2H7HYfa5vwhE38QBM,LE FIVE Paris 17,hidden,pro,,48.900032&2.3213449,2023-08-29T12:00:00.000Z,90,,,public,false,,,QP5Gn7e2LPhbp2LxyPT4WDM5Hku1,0,10,0,0,0,0,0,on-site
XA8kY9OhNw4ZEARFR1uj,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-29T13:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
DbJfRUcq22hO4ezNKy9I,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-29T14:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
gNy0YS3myYjMW5E80drn,Parc Interdépartemental des Sports du Tremblay,canceled,captain,,48.8281085&2.491365,2023-08-29T14:50:00.000Z,120,,,public,false,Détente,3,muGetUSU8BY4F8rbQe6Hq5rQOJi2,1,16,0,0,0,0,0,on-site
GviXEWhdXETwFAbhBnrC,Top Ten,published,captain,,48.8729106&2.6840919,2023-08-29T15:00:00.000Z,90,5,,public,false,Détente,2,48jebEVKHiPhoSiYS003c8UDUug1,1,10,0,0,0,0,0,on-site
mLL9JC5dgUWuk1QF4M3t,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-29T15:30:00.000Z,90,10,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
rclTcmToRxR0yIfT0Qdl,Sport dans la Ville Rhône-Alpes,published,captain,,45.7811703&4.8081568,2023-08-29T16:30:00.000Z,60,8,,public,false,Détente,3,YQA7zKjcQrPQk2ImNmXafCnbB3O2,9,12,0,0,0,0,0,on-site
L8LUWK8vNMWh3v1pvtvD,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-29T17:00:00.000Z,90,15,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,1,10,0,0,0,0,0,on-site
TlCT1bLIfP7c0ChdFH3Q,LE FIVE Paris 17,draft,captain,,48.900032&2.3213449,2023-08-29T17:00:00.000Z,60,120,,public,true,,,rdeAARGEKsacdHOnCHNLXHJuZoi2,0,10,0,0,0,0,0,on-site
cOIqxMrzHeBMlMMKF2oL,Lille Football Faubourg de Bethune,canceled,captain,,50.62148730000001&3.0386445,2023-08-29T17:15:00.000Z,120,2,,public,false,Détente,2,zjy5cuJtnGeiJ4QHpaZDAoTpGUJ2,15,16,0,0,0,0,0,on-site
vK0HBwfUXqpD3Pd4pRo3,LE FIVE Paris 18,canceled,captain,,48.8978522&2.3700234,2023-08-29T17:30:00.000Z,60,14,,public,true,Détente,2,a2zNblKzjXVIrjzrfjdp1zZQhsv1,9,10,0,0,0,0,0,on-site
OsLWuimLgwRlzHSEUnti,STADIUM FOOT 5 VILLAGE,published,captain,,43.269413&5.4260321,2023-08-29T18:30:00.000Z,90,,,public,false,Détente,3,igOyKzOVBdPZ4a0vuiii8MQsSmh2,0,10,0,0,0,0,0,on-site
3OqosulXbw76uptFtmcd,Evolution Football,canceled,captain,,43.2836074&5.52356,2023-08-29T19:30:00.000Z,60,9,,public,false,Détente,2,B3XUwRSzjtg7WFBaNIMUMzOShpa2,8,10,0,0,0,0,0,on-site
Fm3tK3KbVIrw8pcBs61y,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-29T20:00:00.000Z,90,14,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
mRBd8BRU7rEGa4sZtR1v,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-30T10:00:00.000Z,60,7,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
weYJYMfLQu92JGkCEdyL,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-30T13:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
jMgwoJ4euqvKlB2cMXfz,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-30T14:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
KXbV9t1FckD0cm7VFmg6,LE FIVE Paris 18,published,pro,,48.8978522&2.3700234,2023-08-30T15:00:00.000Z,60,5,,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,0,on-site
QsDDpK9zW3v7iGxjATWG,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-30T15:30:00.000Z,90,10,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,1,10,0,0,0,0,0,on-site
4RwF1j0nUUulUVOpdN4z,Stade Jocelyn Vandaele,canceled,captain,,50.6755183&3.1820439,2023-08-30T16:00:00.000Z,120,,,public,false,Détente,4,It1ZPHFxMueBWdxACsJrbUlUBTT2,1,16,0,0,0,0,0,on-site
GQWP1YXOdothykpdnNkd,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-30T17:00:00.000Z,90,15,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
EqBbYbFdgGjsURkiv0o4,LE FIVE Paris 18,published,captain,,48.8978522&2.3700234,2023-08-30T17:30:00.000Z,90,21,,public,true,Détente,2,QUH3kw6bbnMyAPpZuSJn3sdEKXO2,8,10,0,0,0,0,0,on-site
PXcxUTzR4xDOW53o2vqB,LE FIVE Paris 18,canceled,captain,,48.8978522&2.3700234,2023-08-30T17:30:00.000Z,60,14,,public,true,Détente,3,SfZQZ0sG7QflwtNdnZ8Qq3xwctm2,9,10,0,0,0,0,1,on-site
jujerOFDYVTm6FDCKYTm,UrbanSoccer - Marne-La-Vallée,played,captain,,48.82658600000001&2.6296937,2023-08-30T18:00:00.000Z,90,16,,public,true,Compétition,4,gdp3MoEeugcreegBCqGNydXe2c73,12,12,0,0,0,0,1,on-site
NDs0A64yhbda88cDWP7T,Stadium Thiais,canceled,captain,,48.7511024&2.3713455,2023-08-30T18:30:00.000Z,90,15,,public,false,Détente,2,4RHDQtermHaFhL7qUwROYvMuoIF3,10,10,0,0,0,0,0,on-site
fxftfAAbYAY73IspyAGA,UrbanSoccer Evry,published,captain,,48.6286806&2.4066436,2023-08-30T18:30:00.000Z,60,,,public,true,Chill,4,xxb3G6VQKlaLT1DhRP4D4LAWJ8l1,7,10,0,0,0,0,0,on-site
UMxhD5zXAMzmuHAub3i5,UrbanSoccer Evry,canceled,captain,,48.6286806&2.4066436,2023-08-30T19:05:00.000Z,90,15,,public,false,Détente,3,f4HHLcjgZSbLTp7za7I9cEdioyg2,2,10,0,0,0,0,0,on-site
lne5SjOKP2QpAspUznTZ,UrbanSoccer Evry,canceled,captain,,48.6286806&2.4066436,2023-08-30T19:05:00.000Z,90,15,,public,false,Détente,3,f4HHLcjgZSbLTp7za7I9cEdioyg2,10,10,0,0,0,0,1,on-site
IwMAhJXq9mVNuF48oJpr,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-30T20:00:00.000Z,90,14,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
9aBxPdpOzzDAN0FGiGFV,LE FIVE Paris 18,published,captain,,48.8978522&2.3700234,2023-08-30T20:20:00.000Z,90,10,,public,true,Détente,4,rjopQBQD5qQ0unm3wAYzrc9AYs33,0,10,0,0,0,0,1,on-site
JZqa4WSBfRR5eUwk5w6r,LE FIVE Paris 18,published,pro,,48.8978522&2.3700234,2023-08-30T20:20:00.000Z,90,10,,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,0,on-site
9iJHImmxKUAHlZFeNf6E,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-31T10:00:00.000Z,60,7,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,2,10,0,0,0,0,0,on-site
KZIDPbbhZ2nfbshYlkzO,Five Guys,published,pro,,37.0707879&-94.47737889999999,2023-08-31T12:00:00.000Z,90,12,,public,false,,,tooIDKEle5SC7aYR3O0T8pCvmpn1,0,10,0,0,0,0,0,on-site
CFSLVWvheK9SuxTmt2K5,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-31T13:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
strW4opIVmbFWk1BUq22,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-31T14:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
aUTo1BlRUwehoblHz0AY,LE FIVE Paris 18,published,pro,,48.8978522&2.3700234,2023-08-31T15:00:00.000Z,60,5,,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,0,on-site
EErgq44CCJ1Zazb0393y,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-08-31T15:30:00.000Z,90,10,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
KzOx4Wzm930pWZWXOIOM,LE FIVE Marville - La Courneuve,published,captain,,48.9361223&2.3872592,2023-08-31T15:30:00.000Z,90,11.5,,public,true,Détente,2,4inxoBxYgHV8VWobwA1Zx0Ergh83,5,10,0,0,0,0,0,on-site
